,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
152,Lotta That (feat. A$AP Ferg & Danny Seth),"['G-Eazy', 'A$AP Ferg', 'Danny Seth']",78qRSpkPt9y1DtRp2uB9yO,0.712,0.674,9.0,-8.188,1.0,0.194,0.0333,1.87e-06,0.0916,0.329,111.869,288867.0,4.0
153,Shot You Down (feat. Jay Rock & ScHoolboy Q),"['Isaiah Rashad', 'Jay Rock', 'ScHoolboy Q']",01wKeKPgYxdPYA8rfMveYc,0.682,0.717,1.0,-3.682,1.0,0.246,0.385,0.0,0.152,0.507,90.147,426997.0,4.0
154,Let Me Know,['BTS'],5eM0WUGlosevLM5sA6UsWd,0.614,0.828,11.0,-4.84,0.0,0.0815,0.0116,0.0,0.0961,0.16,136.1,254973.0,4.0
155,Rather Be (feat. Jess Glynne),"['Clean Bandit', 'Jess Glynne']",3s4U7OHV7gnj42VV72eSZ6,0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833.0,4.0
156,Tongues,['The Frights'],4eoRsk6nuYMLcNdZWgDTmT,0.258,0.912,11.0,-5.495,1.0,0.0731,0.0165,8.56e-05,0.219,0.479,97.236,189483.0,4.0
157,Inside Out,['Spoon'],7qCZgvV98j6RjUULW1s1it,0.621,0.62,0.0,-4.721,1.0,0.0293,0.459,0.162,0.0771,0.515,176.016,301960.0,4.0
158,Two of Us On the Run,['Lucius'],0zDfYXlgOZMA2leT4Slz4m,0.44,0.284,2.0,-9.092,1.0,0.0304,0.764,0.0392,0.076,0.225,79.666,275628.0,4.0
159,Up (feat. Demi Lovato),"['Olly Murs', 'Demi Lovato']",1RidHM9BC4M8DpfSQ6YLJh,0.692,0.831,9.0,-5.389,1.0,0.034,0.0146,0.0,0.103,0.676,114.972,224294.0,4.0
160,Maps,['Maroon 5'],4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960.0,4.0
161,XXX 88 (feat. Diplo),"['MØ', 'Diplo']",4hwKAW5ZmTwDzKWl2jljho,0.545,0.653,5.0,-6.537,1.0,0.0379,0.13,0.0,0.0706,0.451,87.879,221440.0,4.0
162,Childs Play (feat. Chance the Rapper),"['SZA', 'Chance the Rapper']",7GPstnufSTScEaw9dMxO9H,0.759,0.342,1.0,-9.044,0.0,0.0406,0.775,0.0,0.112,0.22,99.995,216234.0,4.0
163,The Nights,['Avicii'],0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658.0,4.0
164,I Never Wanted to Go - Bonus Track,['Willamette Stone'],4FudUqsv6Gtg6qAxlXf520,0.526,0.221,2.0,-13.894,1.0,0.0308,0.696,5.82e-06,0.11,0.523,93.944,213413.0,4.0
165,Jackie and Wilson,['Hozier'],0PywzrV955BnXDC8FHAf0n,0.563,0.727,6.0,-4.202,1.0,0.036,0.0579,7.59e-06,0.0937,0.745,82.311,223120.0,4.0
166,Dernière danse,['Indila'],65uoaqX5qcjXZRheAj1qQT,0.669,0.449,0.0,-7.658,0.0,0.0489,0.184,0.0,0.0729,0.327,114.926,213493.0,4.0
167,I Don't Get Tired (#IDGT) (feat. August Alsina),"['Kevin Gates', 'August Alsina']",6HMHgBHdLBQ0QYIaOp2gse,0.492,0.698,1.0,-5.606,1.0,0.171,0.0524,0.0,0.428,0.288,139.953,209707.0,4.0
168,Adrenalina (feat. Jennifer Lopez & Ricky Martin),"['Wisin', 'Jennifer Lopez', 'Ricky Martin']",2eqDUxbd0JPEhNrJdPlHLs,0.685,0.944,5.0,-2.793,1.0,0.145,0.0856,0.0,0.0927,0.757,124.987,235547.0,4.0
169,Workin' on,['Colt Ford'],5kSPD3rOo2hGYVwheIxpv8,0.521,0.804,0.0,-4.395,1.0,0.0569,0.0658,0.0,0.0521,0.553,143.952,224700.0,4.0
170,The Devil in I,['Slipknot'],5hheGdf1cb4rK0FNiedCfK,0.398,0.939,9.0,-2.865,0.0,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821.0,4.0
171,"Que Sera, Sera (Whatever Will Be, Will Be)",['Doris Day'],6Vlp0DPq2OyYpAEHZDPjVp,0.435,0.229,2.0,-8.367,1.0,0.0649,0.993,0.0,0.111,0.553,146.642,95067.0,3.0
172,I'd Rather Sleep,['Kero Kero Bonito'],56JcHvg7W4cCs6fQEOz2gW,0.765,0.579,10.0,-7.051,1.0,0.0496,0.0107,0.362,0.15,0.855,142.065,115352.0,4.0
173,Violet,['Wild Party'],1v3SmmWX9lHYGXii4SmAts,0.42,0.882,6.0,-4.383,1.0,0.0466,0.014,0.0,0.36,0.643,171.07,179093.0,4.0
174,Angel of Small Death and the Codeine Scene,['Hozier'],6JmSfynzr6E0QllQZNEXEb,0.364,0.64,4.0,-5.757,1.0,0.0506,0.201,7.25e-05,0.12,0.386,93.507,219213.0,4.0
175,Cecilia And The Satellite,['Andrew McMahon in the Wilderness'],1MSM3Fo2fvnwVqMcz8Jhjq,0.381,0.844,5.0,-7.123,1.0,0.144,0.0131,0.0,0.318,0.239,194.0,223880.0,4.0
176,Si Te Vienen a Contar,['Cartel De Santa'],1qNUhmx3rGjiMRThz7Eruv,0.734,0.663,10.0,-6.279,1.0,0.309,0.341,0.0,0.649,0.845,166.846,219573.0,4.0
177,Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),"['T-Pain', 'Joey Galaxy']",6QgkOxBXqVRjZ1JcIDbDYY,0.786,0.689,1.0,-6.113,1.0,0.315,0.00931,1.14e-06,0.214,0.874,157.935,235307.0,4.0
178,Nothing Lasts,['Bedroom'],3GOO81yxm6EZLkiXLs2sx2,0.507,0.666,10.0,-8.362,1.0,0.029,0.0116,0.343,0.129,0.185,77.979,291786.0,4.0
179,I Hold On,['Dierks Bentley'],01e8dGbulrphX8j3fZDQYk,0.614,0.715,0.0,-6.451,1.0,0.0445,0.0849,0.000316,0.102,0.231,117.956,279533.0,4.0
180,When Will I See You Again,['Shakka'],5FSt6K70gANsecaAtXFVbR,0.593,0.893,6.0,-5.811,1.0,0.132,0.301,0.0,0.135,0.63,150.085,218000.0,4.0
181,All You Had To Do Was Stay,['Taylor Swift'],0dAb8TY433dl3ZfXYCLE19,0.602,0.735,5.0,-5.778,1.0,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,193293.0,4.0
182,Me and My Kind,['Cody Johnson'],4rW9EUFaMSNVY8JhbqrB6z,0.588,0.807,2.0,-3.426,1.0,0.0283,0.0835,0.0,0.109,0.674,110.014,156200.0,4.0
183,In My Zone,"['Rittz', 'Mike Posner', 'B.o.B']",5i2bkKprKcLgcYb07g7I5u,0.723,0.691,1.0,-6.784,0.0,0.219,0.279,0.0,0.0363,0.512,138.038,298200.0,5.0
184,Wolf in Sheep's Clothing (feat. William Beckett),['Set It Off'],4WXFDVe299Po8ih6Np54n2,0.445,0.907,11.0,-3.894,0.0,0.0773,0.00161,0.0,0.403,0.71,165.069,187880.0,4.0
185,"Zoom, Zoom, Zoom, We're Going to the Moon!",['The Kiboomers'],3IprSDFbAfrT2zPZeHuV09,0.806,0.734,2.0,-8.607,1.0,0.173,0.441,0.0,0.118,0.859,92.031,93920.0,4.0
186,Fight Night,['Migos'],2n5gVJ9fzeX2SSWlLQuyS9,0.874,0.706,1.0,-5.132,1.0,0.207,0.182,0.0,0.334,0.895,89.968,216248.0,4.0
187,Drunk On A Plane,['Dierks Bentley'],1soxUgYIZb1qx1c7o1Lc7z,0.423,0.73,9.0,-5.566,1.0,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467.0,4.0
188,You Are In Love,['Taylor Swift'],4A2LfnduSTsE8u0ecYROxE,0.474,0.48,2.0,-8.894,1.0,0.0622,0.707,0.000108,0.0903,0.319,170.109,267107.0,4.0
189,Fire Squad,['J. Cole'],4Tjh34RS4ACZ6f6srlDBg8,0.516,0.738,11.0,-7.209,1.0,0.414,0.28,0.0,0.621,0.599,175.427,288200.0,4.0
190,Take Ü There (feat. Kiesza) - Zeds Dead Remix,"['Skrillex', 'Diplo', 'Jack Ü', 'Kiesza', 'Zeds Dead']",0tdmvtJZdqkZNgt7rec50j,0.366,0.751,4.0,-3.845,0.0,0.041,0.241,0.000197,0.646,0.109,152.189,247895.0,4.0
191,La 100 X,['Los Pumas Del Norte'],72SeQBrzvVNgN3VAK97I2T,0.782,0.662,9.0,-8.929,1.0,0.0366,0.621,0.000229,0.0474,0.945,99.312,182027.0,4.0
192,Tuesday (feat. Drake),"['ILOVEMAKONNEN', 'Drake']",2znzyzlAUc8Z1Ikq9aFOcx,0.77,0.664,0.0,-5.604,1.0,0.211,0.215,0.000118,0.105,0.472,140.163,321987.0,4.0
193,Blame It on Me,['George Ezra'],2vzMWO0T008m86yDnXwkII,0.537,0.757,3.0,-3.374,1.0,0.0274,0.473,0.0,0.341,0.421,103.882,196400.0,4.0
194,Comedown,['Bush'],2ox1STg6AbcEHoHWlFtFwr,0.46,0.81,11.0,-5.008,0.0,0.0557,6.54e-05,0.000189,0.123,0.38,139.671,326667.0,4.0
195,Sight of the Sun - Single Version,['fun.'],4orHVYvdG5v4G4bmp2Lwdg,0.626,0.703,11.0,-5.247,1.0,0.0306,0.0275,1.66e-06,0.0903,0.522,92.054,210373.0,4.0
196,Post to Be (feat. Chris Brown & Jhene Aiko),"['Omarion', 'Chris Brown', 'Jhené Aiko']",0fgZUSa7D7aVvv3GfO0A1n,0.733,0.676,10.0,-5.655,0.0,0.0432,0.0697,0.0,0.208,0.701,97.448,226581.0,4.0
197,The Chemicals Between Us,['Bush'],2jOdqw7a9uV1s256FXXR4W,0.512,0.958,7.0,-3.979,1.0,0.16,0.00317,0.0403,0.295,0.39,97.715,217493.0,4.0
198,Bobby Bitch,['Bobby Shmurda'],6j8lAie0mdUNreql5d5Ejz,0.921,0.525,11.0,-8.186,1.0,0.413,0.0136,0.0,0.313,0.794,130.747,160383.0,4.0
199,Danger Zone,"['Cherlene', 'Kenny Loggins']",50J6XwEbkYxNb5e4k6R9s1,0.525,0.822,2.0,-5.298,0.0,0.0392,0.151,8.17e-06,0.258,0.739,157.29,221189.0,4.0
