,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
22,Missing You,Missing You,Dan Fogelberg,['Dan Fogelberg'],1ZhDatT59MAoXRLtQiMMfg,0.632,0.791,9.0,-6.856,0.0,0.0313,0.195,1.04e-05,0.353,0.804,92.854,245293.0,4.0
23,Hand To Hold On To,Hand To Hold On To,John Cougar,['John Mellencamp'],7fPXqb7yuGbSl0ZM3EddHx,0.751,0.852,9.0,-4.904,1.0,0.0295,0.0365,0.0,0.11,0.939,116.542,205160.0,4.0
24,Goody Two Shoes,Goody Two Shoes,Adam Ant,['Adam Ant'],760xFXFj5Fksa3jawSCn5g,0.624,0.991,1.0,-3.467,0.0,0.135,0.0289,0.0107,0.0477,0.535,95.472,209213.0,4.0
25,I Do,I Do,The J. Geils Band,['The J. Geils Band'],3CJ7Lv81oy1Qha4PrBZPxU,0.554,0.741,8.0,-6.587,1.0,0.165,0.0365,0.000975,0.106,0.956,202.347,188107.0,4.0
26,Love In Store,Love in Store - 2016 Remaster,Fleetwood Mac,['Fleetwood Mac'],41tJM6A0L02Rw6JSS5iThp,0.688,0.568,0.0,-8.74,1.0,0.0279,0.1,0.00162,0.119,0.384,124.515,195026.0,4.0
27,You Got Lucky,You Got Lucky,Tom Petty And The Heartbreakers,['Tom Petty and the Heartbreakers'],5eMZ3EPIMGoWlrrVhxatdv,0.687,0.649,9.0,-6.776,0.0,0.0273,0.0381,1.08e-05,0.043,0.641,114.811,217960.0,4.0
28,On The Wings Of Love,On The Wings Of Love,Jeffrey Osborne,['Jeffrey Osborne'],6AEdWbrFREOUNmI1hMPbyc,0.546,0.352,7.0,-12.066,1.0,0.032,0.404,0.0,0.355,0.39,69.199,241760.0,4.0
29,Shame On The Moon,Shame On The Moon,Bob Seger & The Silver Bullet Band,['Bob Seger'],1Gxaks4MTbjMCAQ20rx4Iy,0.615,0.563,9.0,-7.585,1.0,0.0254,0.283,0.00118,0.117,0.547,105.772,295053.0,4.0
30,"Let's Go Dancin' (ooh La, La, La)","Let's Go Dancin' (Ooh La, La, La) - Single Version",Kool & The Gang,['Kool & The Gang'],58Omjh8UQKrup5Wu0itGfW,0.749,0.712,1.0,-8.632,1.0,0.0384,0.33,0.0557,0.468,0.965,96.377,239293.0,4.0
31,Everybody Wants You,Everybody Wants You - Remastered 2002,Billy Squier,['Billy Squier'],2Z9B8sd6HgEfCWqvOfhFD0,0.529,0.906,7.0,-6.116,1.0,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147.0,4.0
32,A Penny For Your Thoughts,A Penny for Your Thoughts,Tavares,['Tavares'],4JC90rQSqwMAhekHuu2hCj,0.537,0.469,0.0,-7.941,1.0,0.0324,0.6,0.0,0.109,0.363,136.536,270067.0,4.0
33,What About Me,What About Me?,Moving Pictures,['Moving Pictures'],70hkUdHxJi9ILUwEDG1eNL,0.631,0.392,7.0,-10.229,1.0,0.029,0.628,0.0,0.145,0.191,126.532,217013.0,4.0
34,Shock The Monkey,Shock The Monkey,Peter Gabriel,['Peter Gabriel'],6B2vTF4zhKdR4v4RDXkz3G,0.784,0.662,0.0,-8.539,1.0,0.0627,0.11,0.00136,0.112,0.923,148.416,328440.0,4.0
35,Heart Of The Night,Heart Of The Night,Juice Newton,['Juice Newton'],0M3tyQn0hS1j1X9TGQKUsL,0.532,0.513,0.0,-11.419,1.0,0.0274,0.347,6.44e-06,0.146,0.676,121.093,248933.0,4.0
36,Allentown,Allentown,Billy Joel,['Billy Joel'],59xhCcRskqyMtKzdvLZDfV,0.69,0.837,7.0,-8.312,1.0,0.0289,0.127,7.2e-06,0.102,0.967,113.817,230160.0,4.0
37,Does It Make You Remember,Does It Make You Remember,Kim Carnes,['Kim Carnes'],6qA9kMQq2jnNOiMonN8Lax,0.454,0.667,5.0,-5.53,1.0,0.0252,0.302,0.0,0.151,0.176,78.523,309520.0,4.0
38,Your Love Is Driving Me Crazy,Your Love Is Driving Me Crazy,Sammy Hagar,['Sammy Hagar'],3OghNV9ZOUbAj62CZptOEP,0.586,0.574,4.0,-10.83,1.0,0.0312,0.135,0.0,0.169,0.739,146.738,211227.0,4.0
39,Two Less Lonely People In The World,Two Less Lonely People In the World,Air Supply,['Air Supply'],28dAkHMn5LZI85O1UxIu6C,0.392,0.464,4.0,-8.647,1.0,0.039,0.753,0.0,0.286,0.239,149.902,238773.0,4.0
40,Muscles,Muscles,Diana Ross,['Diana Ross'],45a2uakbDbXOizyjyLv7dN,0.7,0.387,5.0,-12.577,0.0,0.0542,0.267,0.000349,0.307,0.31,82.436,277960.0,4.0
41,Space Age Love Song,Space Age Love Song,A Flock Of Seagulls,['A Flock Of Seagulls'],7zSAI7Ae6DPVepN8MksKVZ,0.447,0.744,2.0,-4.613,1.0,0.0311,3.62e-05,0.106,0.21,0.552,139.959,226693.0,4.0
42,Stray Cat Strut,Stray Cat Strut,Stray Cats,['Stray Cats'],5yogRsv5ggT6iCnFgvdpho,0.679,0.609,0.0,-9.482,0.0,0.0347,0.0957,0.00113,0.0474,0.695,132.467,198000.0,4.0
43,I Gotta Try,I Gotta Try,Michael McDonald,['Michael McDonald'],0qnfAVtzFPY0pOGYpTkZeY,0.808,0.417,9.0,-15.226,0.0,0.0316,0.103,0.0,0.0609,0.887,114.558,235333.0,4.0
44,Memory,Memory,Barry Manilow,['Barry Manilow'],3BKgKo6yH6fyRwKPGLddc4,0.277,0.289,6.0,-11.804,0.0,0.0267,0.357,1.75e-06,0.141,0.0559,81.949,297787.0,3.0
45,Heart Attack,Heart Attack,Olivia Newton-John,['Olivia Newton-John'],7hC5ldHtZLbjNERkRFFcqp,0.76,0.536,7.0,-9.943,1.0,0.0716,0.193,0.00384,0.0944,0.956,76.859,186400.0,4.0
46,Bad Boy,Bad Boy,Ray Parker Jr.,['Ray Parker Jr.'],7wp8G05aq7DsPrRZ5R2VZO,0.882,0.501,7.0,-11.886,0.0,0.035,0.402,0.173,0.248,0.961,119.12,252240.0,4.0
47,Right Before Your Eyes,Right Before Your Eyes,America,['America'],1nZb59z7a16fY7HmHbLIZI,0.569,0.226,7.0,-17.414,1.0,0.0371,0.859,3.55e-06,0.0867,0.345,66.864,233400.0,4.0
48,All Those Lies,All Those Lies,Glenn Frey,['Glenn Frey'],1tYJ85q4pEj4ZNIokuu1pR,0.599,0.338,4.0,-11.827,0.0,0.0257,0.754,0.000699,0.111,0.628,97.157,283733.0,4.0
49,Put It In A Magazine,,Sonny Charles,,,,,,,,,,,,,,,
50,Do You Really Want To Hurt Me,Do You Really Want To Hurt Me,Culture Club,['Culture Club'],1I6q6nwNjNgik1Qe8Oi0Y7,0.744,0.376,4.0,-14.996,0.0,0.0366,0.0815,0.0,0.108,0.42,100.78,262173.0,4.0
51,Twilight Zone,Twilight Zone,Golden Earring,['Golden Earring'],3ztKHejzVoxJRKSZHFFMdJ,0.656,0.756,11.0,-6.516,0.0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107.0,4.0
52,I Knew You When,I Knew You When - 2015 Remaster,Linda Ronstadt,['Linda Ronstadt'],4a2whjG0D7bAC2vMwK3f21,0.593,0.409,5.0,-7.409,0.0,0.025,0.476,0.00352,0.227,0.388,99.024,174893.0,3.0
53,I Know There's Something Going On,I Know There's Something Going On,Frida,['Frida'],6CT0MVgHnoAUXrSrnlwfWx,0.585,0.795,2.0,-8.269,0.0,0.0358,0.0412,0.291,0.0834,0.865,109.011,326747.0,4.0
54,Bad Boy/Having A Party,Bad Boy / Having a Party,Luther Vandross,['Luther Vandross'],6d3ic1mkWMxf5DPIW798f0,0.699,0.696,11.0,-9.582,0.0,0.26,0.196,0.0,0.32,0.821,121.233,316227.0,4.0
55,On The Loose,On the Loose - Remastered,Saga,['Saga'],1gRqRvIyDWIkEuczfC4krI,0.589,0.913,10.0,-5.913,1.0,0.0365,0.1,0.00139,0.153,0.684,134.898,252821.0,4.0
56,Psychobabble,Psychobabble,The Alan Parsons Project,['The Alan Parsons Project'],1n3CDGhOHLq0ov22xLtDn4,0.798,0.543,8.0,-11.572,1.0,0.0464,0.466,0.000573,0.0708,0.811,119.845,291973.0,4.0
57,Be My Lady,Be My Lady,Jefferson Starship,['Jefferson Starship'],1CSXrsLDRvo4fC9jA26ajt,0.604,0.619,9.0,-5.689,0.0,0.0301,0.416,0.0,0.313,0.62,107.687,231293.0,4.0
58,Pass The Dutchie,Pass The Dutchie,Musical Youth,['Musical Youth'],1BkY0N8ChFk2mdLbAUu8ZK,0.805,0.418,7.0,-14.374,1.0,0.0979,0.459,0.0,0.288,0.966,149.724,205427.0,4.0
59,The Woman In Me,The Woman in Me,Donna Summer,['Donna Summer'],3JtvSTOC8bm0ny1Vcisqbl,0.529,0.49,6.0,-10.077,0.0,0.0391,0.408,5.18e-06,0.11,0.364,162.029,235773.0,4.0
60,"(you're So Square) Baby, I Don't Care",,Joni Mitchell,,,,,,,,,,,,,,,
61,Whatcha Gonna Do,Whatcha Gonna Do?,Chilliwack,['Chilliwack'],18N6aJBQnf7todQ60WSN58,0.711,0.743,11.0,-6.769,0.0,0.061,0.0227,0.0011,0.291,0.966,122.388,255093.0,4.0
62,Back On The Chain Gang,Back on the Chain Gang - 2007 Remaster,Pretenders,['Pretenders'],4cMHCRLPNoEbpnl2rz6GS9,0.598,0.901,2.0,-6.081,1.0,0.0359,0.116,0.0401,0.178,0.814,153.24,231120.0,4.0
63,After I Cry Tonight,,Lanier & Co.,,,,,,,,,,,,,,,
64,1999,1999 - 2019 Remaster,Prince,['Prince'],2QSUyofqpGDCo026OPiTBQ,0.864,0.826,10.0,-5.496,1.0,0.0814,0.23,2.36e-06,0.0663,0.596,118.955,373747.0,4.0
65,Nowhere To Run,Nowhere to Run,Santana,['Santana'],18hEUtGndAT0vzSTHCKFt4,0.485,0.527,4.0,-15.904,0.0,0.0362,0.028,0.0334,0.302,0.622,139.029,244227.0,4.0
66,Papa Was A Rollin' Stone,Papa Was a Rollin' Stone,Wolf,['Bill Wolfer'],6fSIzqhp5WNaNd0pkwPJth,0.877,0.394,10.0,-14.804,0.0,0.0844,0.0481,0.0725,0.0541,0.856,120.653,317800.0,4.0
67,Give It Up,,The Steve Miller Band,,,,,,,,,,,,,,,
68,Cross My Heart,Cross My Heart,Lee Ritenour,['Lee Ritenour'],6AVRRcLF9kJ57rwO5cCRE3,0.855,0.438,11.0,-12.563,0.0,0.0359,0.0231,0.000362,0.0537,0.944,120.406,226640.0,4.0
69,Used To Be,Used To Be,Charlene & Stevie Wonder,"['Charlene', 'Stevie Wonder']",5fts7SmUyVpN9ixTkGVNQ5,0.435,0.507,10.0,-7.529,1.0,0.0448,0.573,0.0,0.208,0.325,130.978,240840.0,4.0
70,The Elvis Medley,Medley: Trouble / Guitar Man - Live from the '68 Comeback Special,Elvis Presley,['Elvis Presley'],5kpDql86YsCLDD5knKDaEg,0.396,0.829,0.0,-9.152,1.0,0.111,0.404,2.43e-05,0.639,0.691,114.003,208556.0,4.0
71,Painted Picture,Painted Picture,Commodores,['Commodores'],29FzOgYZYdVDAYzY1I9Vuo,0.728,0.695,0.0,-10.585,1.0,0.0777,0.0882,0.0472,0.0444,0.634,83.909,298773.0,4.0
72,Young Love,Young Love,Janet Jackson,['Janet Jackson'],2huqjk8DHIPRgkkrcWwtxW,0.844,0.595,1.0,-12.776,1.0,0.0731,0.109,0.00032,0.0758,0.69,124.15,298107.0,4.0
73,The Clapping Song,,Pia Zadora,,,,,,,,,,,,,,,
74,Funny How Time Slips Away,Funny How Time Slips Away,The Spinners,['The Spinners'],4fPsWh9XIzKVazh5luuHXR,0.603,0.364,9.0,-11.576,1.0,0.0282,0.693,5.06e-06,0.0804,0.193,98.189,216453.0,3.0
75,All Touch,All Touch,Rough Trade,['Rough Trade'],5W7zJqmdURpjkBGSVSBmrC,0.755,0.493,11.0,-16.184,0.0,0.038,0.0141,3.77e-06,0.0765,0.868,136.621,212667.0,4.0
76,Hungry Like The Wolf,Hungry Like the Wolf - 2009 Remaster,Duran Duran,['Duran Duran'],39lSeqnyjZJejRuaREfyLL,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,220627.0,4.0
77,Are You Getting Enough Happiness,Are You Getting Enough Happiness,Hot Chocolate,['Hot Chocolate'],4rE09VUFLmK4WyyuznpBeZ,0.95,0.445,4.0,-9.659,1.0,0.05,0.205,0.00232,0.0846,0.948,117.427,352533.0,4.0
78,Shoot For The Moon,Shoot for the Moon,Poco,['Poco'],4JuWSuPTxSWhxactc73T5X,0.51,0.317,5.0,-16.22,1.0,0.0287,0.539,0.000252,0.0846,0.473,81.097,168773.0,4.0
79,Eminence Front,Eminence Front,The Who,['The Who'],0LN5gIsS5tQSmRzQrHSaTR,0.697,0.787,5.0,-9.695,0.0,0.0305,0.232,0.587,0.0404,0.572,98.066,339107.0,4.0
80,Forever,Forever,Little Steven,"['Little Steven', 'The Disciples of Soul']",5se9d80Rf1cE4Ix8pnGBB2,0.377,0.901,3.0,-4.952,1.0,0.0403,0.0548,0.00255,0.304,0.909,122.267,235173.0,4.0
81,"Beg, Borrow Or Steal","Beg, Borrow Or Steal",Hughes/Thrall,['Hughes/Thrall'],3DrVmGBiGzNlRyffjZuTK6,0.644,0.836,3.0,-9.392,1.0,0.0308,0.0756,1.3e-05,0.0512,0.964,123.234,226507.0,4.0
82,I.g.y. (what A Beautiful World),,Donald Fagen,,,,,,,,,,,,,,,
83,Southern Cross,Southern Cross - 2005 Remaster,"Crosby, Stills & Nash","['Crosby, Stills & Nash']",5AoZknxgY6F25gAcVahO41,0.669,0.446,2.0,-11.125,1.0,0.0312,0.476,3.04e-06,0.153,0.587,81.558,281000.0,4.0
84,Goodbye To You,Goodbye to You (feat. Patty Smyth),Scandal Featuring Patty Smyth,"['Scandal', 'Patty Smyth']",3VoBZSg9JsSyEv6e8vUViA,0.512,0.941,9.0,-5.178,1.0,0.0639,0.0969,4.07e-05,0.313,0.846,159.345,226427.0,4.0
85,Theme From Dynasty,,Bill Conti,,,,,,,,,,,,,,,
86,Heartlight,Heartlight,Neil Diamond,['Neil Diamond'],3dC25ffC9Zlr8UysO3qqW3,0.57,0.339,3.0,-17.679,1.0,0.031,0.539,7.55e-05,0.152,0.556,119.605,265907.0,4.0
87,Are You Serious,,Tyrone Davis,,,,,,,,,,,,,,,
88,Take The Time,Take the Time (Remastered),Michael Stanley Band,['Michael Stanley Band'],00drgzklCYUPHnEDRi7ROJ,0.49,0.719,9.0,-7.87,1.0,0.0355,0.0961,0.000175,0.12,0.864,181.448,333560.0,4.0
89,What If (I Said I Love You),,Unipop,,,,,,,,,,,,,,,
90,Love Me Tomorrow,Love Me Tomorrow - 2009 Remaster,Chicago,['Chicago'],20cxkM7p4UVyvolZGSPJ9b,0.519,0.531,3.0,-6.923,0.0,0.0339,0.105,0.000288,0.312,0.489,173.576,309533.0,4.0
91,Destination Unknown,Destination Unknown,Missing Persons,['Missing Persons'],0QyMDyosGai50pjaFbC1NO,0.698,0.53,5.0,-14.035,1.0,0.0491,0.0173,0.0254,0.0632,0.272,120.735,216840.0,4.0
92,Pressure,Pressure,Billy Joel,['Billy Joel'],3LqvmDtXWXjF7fg8mh8iZh,0.548,0.68,9.0,-8.675,0.0,0.0474,0.0148,0.000949,0.0877,0.851,148.494,280333.0,4.0
93,Nobody,Nobody,Sylvia,['Sylvia'],1IyktkUQ3ktjlc6eDXG967,0.764,0.448,0.0,-12.371,1.0,0.0336,0.249,0.0,0.107,0.868,124.226,199200.0,4.0
94,Who Can It Be Now?,Who Can It Be Now?,Men At Work,['Men At Work'],5rfJ2Bq2PEL8yBjZLzouEu,0.805,0.479,4.0,-14.734,1.0,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293.0,4.0
95,Forever Mine,Forever Mine - Remastered,The Motels,['The Motels'],5rvqkpDQLApfyIprLaDtCO,0.738,0.601,11.0,-15.91,0.0,0.204,0.0058,0.0111,0.137,0.117,89.959,212160.0,4.0
96,Don't Stop Trying,,Rodway,,,,,,,,,,,,,,,
97,I'm So Excited,I’m So Excited - Live,The Pointer Sisters,['The Pointer Sisters'],6o8zvk4UF8chcVMLHLvU1n,0.634,0.889,5.0,-4.997,0.0,0.0408,0.0123,1.88e-05,0.809,0.34,96.566,460653.0,4.0
98,You Don't Want Me Anymore,You Don't Want Me Anymore,Steel Breeze,['Steel Breeze'],0CzCmJ1gQO25qqSLlkf1ut,0.531,0.6,4.0,-12.08,1.0,0.0447,0.232,6.84e-06,0.615,0.66,144.231,207240.0,4.0
99,American Heartbeat,American Heartbeat,Survivor,['Survivor'],67Xft0VujlGS6i1l92bCem,0.741,0.795,0.0,-12.885,0.0,0.0305,0.256,0.000366,0.205,0.563,132.727,249400.0,4.0
100,,Night and Day - Single Version,,['Everything But The Girl'],3OF9rTCYjLEplmYMynYvHG,0.516,0.12,10.0,-21.835,1.0,0.0393,0.976,0.2,0.1,0.2,150.436,175200.0,4.0
101,,Do You Believe In Love,,['Huey Lewis & The News'],43LjRHyyetSWnPpW7CWThG,0.547,0.636,11.0,-10.948,1.0,0.0314,0.0582,0.0,0.249,0.816,114.061,209000.0,4.0
102,,Eye In The Sky,,['The Alan Parsons Project'],39qYD4J4BKvZMQgxfXl5bv,0.823,0.417,2.0,-12.643,1.0,0.032,0.562,0.00098,0.0765,0.522,111.928,276280.0,4.0
103,,Three Lock Box,,['Sammy Hagar'],47hFbqM9aihAvz1FtWBv9f,0.518,0.548,9.0,-12.049,1.0,0.0428,0.0699,0.00893,0.104,0.819,91.991,201733.0,3.0
104,,The Other Side of the Tracks,,['Hugh Shannon'],1F8CLgcqWWnlN3Awq0f0fq,0.581,0.111,0.0,-16.72,1.0,0.0826,0.784,3.71e-05,0.296,0.283,91.595,126267.0,4.0
105,,Cama Y Mesa,,['Fernando Villalona'],2Iq4mrFafAL99VjAnytVR0,0.564,0.71,9.0,-6.836,0.0,0.0401,0.577,5.06e-06,0.342,0.855,135.471,307640.0,4.0
106,,017 - Die Insel der Zombies - Teil 06,,['Gruselserie'],3FEO4kVsxxTsqL6CzJPyrx,0.661,0.623,6.0,-12.399,0.0,0.945,0.731,0.0,0.639,0.757,86.01,64613.0,1.0
107,,Abracadabra,,['Steve Miller Band'],2E2ZVy2fxslpAUgbb4zu84,0.791,0.535,9.0,-13.261,0.0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373.0,4.0
108,,Woh Kaghaz Ki Kashti,,"['Jagjit Singh', 'Chitra Singh']",6qtSFL6qFbw7EmaRIsS0IR,0.705,0.48,11.0,-12.556,1.0,0.0399,0.909,0.00473,0.0944,0.8,108.178,388998.0,3.0
109,,Valerie,,['Steve Winwood'],3aAuIvgJGdp4wWd60riWfB,0.717,0.527,9.0,-10.779,1.0,0.0292,0.567,0.00668,0.0785,0.731,116.288,246667.0,4.0
110,,Mama Told Me (Not To Come),,['Three Dog Night'],0vnWQqRGqMmFwqvtyMr8sZ,0.678,0.621,1.0,-13.454,1.0,0.0537,0.135,0.000468,0.207,0.804,120.7,196933.0,4.0
111,,"I Melt with You (7"" Mix)",,['Modern English'],24y09nBEJNRP46uA0FRQQ2,0.467,0.641,0.0,-12.203,1.0,0.0448,0.000388,8.47e-05,0.0594,0.587,156.134,230067.0,4.0
112,,Play the Game Tonight,,['Kansas'],5JQaG1VrTu4fbieUsDUdrt,0.641,0.629,2.0,-8.709,0.0,0.0328,0.208,1.58e-06,0.0674,0.253,118.129,207787.0,4.0
113,,Somewhere Between Right and Wrong,,['Earl Thomas Conley'],0UglvgkpMVaIjhbBWZkNwd,0.665,0.784,9.0,-10.978,1.0,0.0324,0.259,6.03e-05,0.258,0.962,136.156,248560.0,4.0
114,,Beat It,,['Michael Jackson'],1OOtq8tRnDM8kG2gqUPjAj,0.779,0.867,3.0,-3.704,0.0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040.0,4.0
115,,Her Name Is...,,['George Jones'],6v3ozeTaUGr5Wwmya1Xhg0,0.565,0.336,7.0,-16.387,1.0,0.0319,0.307,0.0,0.0949,0.796,82.294,138800.0,4.0
116,,"Night, Pt. 3: Minstrels",,['George Winston'],0tjQDSS7GcnMATrqvpjgDI,0.475,0.049,9.0,-26.885,0.0,0.0476,0.993,0.895,0.0843,0.284,104.692,152719.0,4.0
117,,Mother of Earth - Remastered 2020,,['The Gun Club'],3mGUDRQGRMmrBjHtCC2qPZ,0.298,0.847,2.0,-5.013,1.0,0.0517,0.259,0.366,0.225,0.662,182.621,204707.0,4.0
118,,"Nocturne No. 6 in G Minor, Op. 15 No. 3",,"['Frédéric Chopin', 'Daniel Barenboim']",1YluEbLfaWBfV2GpQQLOcZ,0.447,0.0159,2.0,-25.612,0.0,0.063,0.995,0.933,0.195,0.107,131.542,236467.0,4.0
119,,Quincy Jones Interview #4,,['Quincy Jones'],56omgpLsxvyalOj6o1HWDP,0.652,0.311,0.0,-16.512,1.0,0.926,0.984,1.05e-06,0.223,0.568,81.673,92467.0,3.0
120,,Stop Your Crying,,['Ted Hawkins'],0Rp69tTthlnawYyYkh0HjD,0.572,0.168,11.0,-13.636,1.0,0.0469,0.966,5.58e-05,0.159,0.381,144.014,130733.0,4.0
121,,Utrus Horas,,['Orchestra Baobab'],0AmPp1dsvdWFNTBs0nJBsC,0.724,0.268,11.0,-15.384,1.0,0.0403,0.829,0.000528,0.492,0.599,86.727,519707.0,4.0
122,,Bang the Drum All Day,,['Todd Rundgren'],54EvqHberbpzMu7nu8hs9S,0.639,0.752,2.0,-12.454,1.0,0.0451,0.541,0.0,0.0453,0.966,143.086,215400.0,4.0
123,,Where Have All the Good Times Gone! - 2015 Remaster,,['Van Halen'],2IB6UYpGAFtP2H0YJCWpcw,0.544,0.951,9.0,-3.974,1.0,0.0597,0.174,0.0,0.0249,0.62,122.015,184893.0,4.0
124,,Old and Wise,,['The Alan Parsons Project'],5Jt2AQv1c3RUF5ENtAYF1i,0.375,0.317,0.0,-11.741,0.0,0.0315,0.727,2.92e-05,0.123,0.12,112.003,295253.0,4.0
125,,I Love It Loud,,['KISS'],7yDrKl1J4VWNbR4aLU3qJ7,0.414,0.897,5.0,-6.406,0.0,0.0538,0.000402,1.85e-06,0.0809,0.263,170.916,255427.0,4.0
126,,Queixa,,['Caetano Veloso'],1NIAQbzrcpqoaZd3sNFFKJ,0.776,0.474,11.0,-12.035,0.0,0.0671,0.0588,3.85e-05,0.0574,0.589,104.398,263373.0,4.0
127,,Run to the Hills - 2015 Remaster,,['Iron Maiden'],0sxYYT48UPkmrDx8p4Hnrl,0.249,0.943,0.0,-5.188,1.0,0.0669,0.0286,0.00401,0.162,0.458,173.671,233507.0,4.0
