,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
134,,One Track Mind (feat. A$AP Rocky),,"['Thirty Seconds To Mars', 'A$AP Rocky']",2NyWdxhlqyrt91PE6Yzf9u,0.364,0.46,0.0,-8.298,1.0,0.0425,0.038,0.00131,0.535,0.068,93.129,260609.0,4.0
135,,welcome and goodbye,,"['Dream, Ivory']",5F3DM6Iz4axGiLUhxvQLs1,0.583,0.717,0.0,-5.212,0.0,0.0266,0.0196,0.745,0.0766,0.673,139.995,140643.0,4.0
136,,R.E.M,,['Ariana Grande'],1xWH8zYtDeS9mW1JJG23VZ,0.831,0.485,10.0,-6.677,0.0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667.0,4.0
137,,I Don't Know About You,,['Chris Lane'],3yOs8FffuG6hPbzQG9lIqV,0.593,0.81,1.0,-5.733,1.0,0.0625,0.602,0.0,0.119,0.712,144.011,207933.0,4.0
138,,For My Good (Bonus Track),,['Judah Band'],6iEAtHtngCK7Co64dxCSDQ,0.601,0.942,0.0,-4.62,1.0,0.113,0.0145,0.0,0.085,0.894,155.022,284303.0,4.0
139,,Rich And Blind,,['Juice WRLD'],6QNFQJKlZUKr0xlGZ74CZJ,0.638,0.624,10.0,-5.37,1.0,0.0798,0.0102,0.0,0.0944,0.445,159.937,228720.0,4.0
140,,Easy Track,,['A L E X'],1ICdu7p1tozWYSo3TlH15P,0.667,0.213,5.0,-13.744,1.0,0.094,0.567,0.899,0.0631,0.222,75.007,165608.0,4.0
141,,Me and My Husband,,['Mitski'],3pANfZVFdtuVnJsE6xa5Ox,0.497,0.638,1.0,-5.31,1.0,0.0274,0.0467,0.0,0.385,0.77,172.01,137142.0,4.0
142,,I Like Me Better,,['Lauv'],2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437.0,4.0
143,,El Roto - En Vivo,,['Grupo Firme'],21bfgzz92T3L96IsFn8Kvy,0.826,0.47,3.0,-7.609,1.0,0.0584,0.396,0.0,0.0979,0.964,118.198,193237.0,4.0
144,,ball w/o you,,['21 Savage'],50a8bKqlwDEqeiEknrzkTO,0.892,0.633,8.0,-7.471,1.0,0.0902,0.0467,0.000189,0.139,0.459,137.994,195047.0,4.0
145,,Butter Pecan - Bonus Track,,['YNW Melly'],5k839GqASwcI2yTjBVSxdu,0.806,0.691,5.0,-7.997,0.0,0.244,0.0896,0.0,0.211,0.468,130.023,223493.0,4.0
146,,Down Below,,['Roddy Ricch'],4SWWe2OYC4mqf40Gc2RSdl,0.926,0.454,6.0,-9.932,1.0,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002.0,4.0
147,,Paranoid,,['Post Malone'],3fpVWegR6YOS1Yk5HSMYIq,0.625,0.536,0.0,-5.428,1.0,0.0776,0.038,2.31e-05,0.167,0.253,159.914,221787.0,4.0
148,,Butterflies,,['Kacey Musgraves'],30VHURM5NOfoZmqp2iKawS,0.689,0.614,4.0,-6.137,0.0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053.0,4.0
149,,Peach Pit,,['Peach Pit'],0ZK8TGOsngrstVPsnrHbK1,0.515,0.804,6.0,-5.345,0.0,0.0398,0.00322,0.00229,0.149,0.298,123.969,287080.0,4.0
150,,Close Friends (Lil Baby & Gunna),,['Lil Baby'],5nzhL67GpF9szXWg5y509A,0.676,0.578,10.0,-4.669,0.0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881.0,4.0
151,,You & Jennifer,,['bülow'],0g21KZ1XJuhwexWPLpuEt1,0.752,0.698,11.0,-6.53,1.0,0.306,0.52,0.0,0.211,0.347,132.058,159453.0,4.0
152,,Zone 6 (Remix) (feat. Future & 6LACK),,"['Young Nudy', 'Future', '6LACK']",2tbIldU1Cfdpat40wyJKkn,0.858,0.406,9.0,-9.404,1.0,0.649,0.128,0.0,0.375,0.596,155.918,236947.0,4.0
153,,infinity (888) - feat. Joey Bada$$,,"['XXXTENTACION', 'Joey Bada$$']",7J2gyNghNTzl4EsLhXp01Q,0.562,0.579,10.0,-6.788,0.0,0.484,0.274,0.0,0.102,0.577,84.143,176591.0,4.0
154,,Gonna Love Me,,['Teyana Taylor'],3nXrCAE44KlevAkQB2XWcN,0.514,0.506,10.0,-7.095,0.0,0.28,0.402,2.56e-05,0.191,0.312,88.044,166998.0,4.0
155,,Pull Up,,['Playboi Carti'],424qpX6swdUdhLq95cecNu,0.842,0.596,2.0,-7.569,1.0,0.3,0.0109,0.000177,0.114,0.57,156.999,216400.0,4.0
156,,Candy Paint,,['Post Malone'],32lItqlMi4LBhb4k0BaSaC,0.664,0.667,4.0,-5.941,1.0,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533.0,4.0
157,,Balance ton quoi,,['Angèle'],2jX5c5RFp0A9E1GDsvGxIa,0.703,0.442,0.0,-10.383,1.0,0.0823,0.594,2.39e-05,0.276,0.381,115.932,189480.0,4.0
158,,Reckless Love,,['Cory Asbury'],0rH0mprtecH3grD9HFM5AD,0.572,0.685,6.0,-7.29,1.0,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386.0,4.0
159,,Watch (feat. Lil Uzi Vert & Kanye West),,"['Travis Scott', 'Lil Uzi Vert', 'Kanye West']",3DoBTwfr8yi2LN08SBpFkN,0.706,0.559,4.0,-5.216,0.0,0.0416,0.0372,0.0,0.379,0.252,78.534,217405.0,4.0
160,,Act Up,,['City Girls'],3A2yGHWIzmGEIolwonU69h,0.938,0.638,8.0,-4.713,1.0,0.189,0.0167,0.0,0.111,0.313,97.075,158332.0,4.0
161,,You Get Me So High,,['The Neighbourhood'],7zwn1eykZtZ5LODrf7c0tS,0.551,0.881,7.0,-6.099,0.0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000.0,4.0
162,,Foot Fungus,,['Ski Mask The Slump God'],3EikYy40GMSp8l5mDV6IQo,0.881,0.623,1.0,-9.662,1.0,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547.0,4.0
163,,Slow Dance In A Parking Lot,,['Jordan Davis'],6MBUUSIWCzaXW4q58Ktrv9,0.523,0.837,7.0,-4.494,1.0,0.0335,0.301,0.0,0.172,0.523,82.006,193929.0,4.0
164,,Long Time - Intro,,['Playboi Carti'],4IO2X2YoXoUMv0M2rwomLC,0.472,0.861,4.0,-3.966,0.0,0.0447,0.283,0.0,0.83,0.358,144.077,211773.0,4.0
165,,FRIENDS,,"['Marshmello', 'Anne-Marie']",08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,202621.0,4.0
166,,B.E.D.,,['Jacquees'],1B6TmCvKjC4dopBohVW51x,0.739,0.536,1.0,-6.501,1.0,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147.0,4.0
167,,the remedy for a broken heart (why am I so in love),,['XXXTENTACION'],4UKCKdYiLN6IMA5ZESUTL7,0.699,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.137,0.271,119.705,160184.0,4.0
168,,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",,"['Diplo', 'French Montana', 'Lil Pump', 'Zhavia Ward']",5mqzhMuUpvnMfwNz6iepmO,0.618,0.845,2.0,0.175,1.0,0.132,0.114,0.0,0.415,0.486,171.921,181720.0,4.0
169,,Feels Like Summer,,['Childish Gambino'],7p4vHnYXkxlzvfePJVpcTr,0.55,0.596,7.0,-8.214,1.0,0.134,0.162,0.00481,0.0805,0.253,165.736,297404.0,4.0
170,,Sex with a Ghost,,['Teddy Hyde'],1Y2583xYzwiEXDetAB7H1Q,0.48,0.329,11.0,-12.487,0.0,0.0329,0.874,0.00165,0.244,0.385,80.375,240230.0,4.0
171,,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",,"['Kali Uchis', 'Tyler, The Creator', 'Bootsy Collins']",1otG6j1WHNvl9WgXLWkHTo,0.702,0.659,4.0,-6.766,0.0,0.13,0.301,0.00201,0.218,0.843,79.64,207455.0,4.0
172,,The Ringer,,['Eminem'],2jt2WxXMCD4zjACthkJQVE,0.939,0.551,1.0,-9.126,1.0,0.291,0.0311,0.0,0.192,0.42,118.552,337941.0,4.0
173,,Void,,['Pouya'],4UYQHTgOlSdaQWfUTAjpop,0.767,0.854,4.0,-4.57,0.0,0.0675,0.169,0.000529,0.175,0.519,109.943,230501.0,4.0
174,,Zoro / Pure Imagination,,['Freddie Dredd'],4tf9w3QXyW8Fwrdp6FSsAz,0.809,0.943,8.0,-5.483,1.0,0.352,0.133,8.82e-05,0.14,0.623,150.049,200516.0,4.0
175,,all the kids are depressed,,['Jeremy Zucker'],75ls0gurX68lUmMjE7QcsE,0.773,0.437,9.0,-8.281,1.0,0.0963,0.836,2.42e-05,0.544,0.707,103.861,169973.0,4.0
176,,She's Quiet,,['The Home Team'],4xlMOALTScnY5tU9VdcmGY,0.439,0.945,5.0,-3.301,1.0,0.0609,2.15e-05,0.0,0.151,0.739,180.038,199417.0,4.0
177,,Out Of Love,,['Alessia Cara'],4WzhjxvLP95y7AMDy0Atwb,0.481,0.267,7.0,-9.249,1.0,0.0339,0.8,0.0,0.249,0.137,117.64,227693.0,3.0
178,,Ni Mis Padres Saben Que Rollo,,['Grupo Codiciado'],5LbyrPgyNvJJCsNYeklVor,0.732,0.816,9.0,-4.247,1.0,0.0431,0.3,0.0,0.273,0.806,120.112,194743.0,3.0
179,,Neva Cared,,['Polo G'],3UnYMo1aeD0o8VtHy3R8cs,0.822,0.35,1.0,-12.207,0.0,0.574,0.0213,0.0,0.0757,0.346,77.528,186000.0,4.0
180,,Floating (feat. Khalid),,"['Alina Baraz', 'Khalid']",2vLWF4yFhTHQZVwrPTjH1s,0.66,0.447,1.0,-9.026,0.0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490.0,4.0
181,,Dead and Cold,,['SadBoyProlific'],1A43TfohQt3H6K5zg28ExD,0.793,0.441,2.0,-10.297,0.0,0.579,0.867,0.0,0.111,0.753,74.746,89652.0,4.0
182,,come out and play,,['Billie Eilish'],7wC5eZcFS1Q1BsQ35DU6H4,0.64,0.321,0.0,-14.604,1.0,0.0931,0.693,0.0307,0.114,0.177,145.045,210376.0,4.0
183,,Water Fountain,,['Alec Benjamin'],4IhKLu7Vk3j2TLmnFPl6To,0.723,0.504,8.0,-5.572,1.0,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893.0,4.0
184,,If We Have Each Other,,['Alec Benjamin'],7pT6WSg4PCt4mr5ZFyUfsF,0.656,0.577,10.0,-5.566,0.0,0.0802,0.698,0.0,0.296,0.861,173.094,181522.0,4.0
185,,Queen,,['Loren Gray'],53b4d9jHQZq89EtQxwUURr,0.617,0.463,11.0,-7.978,0.0,0.0402,0.0186,0.0,0.187,0.24,83.931,160444.0,4.0
186,,Havana (feat. Young Thug),,"['Camila Cabello', 'Young Thug']",1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307.0,4.0
187,,The Count (feat. Wiz Khalifa),,"['Curren$y', 'Harry Fraud', 'Wiz Khalifa']",171PWhxgdrIOgcAiBPO3Gr,0.385,0.757,0.0,-5.96,1.0,0.167,0.709,0.0,0.235,0.469,82.673,194595.0,4.0
188,,Prom Queen,,['Beach Bunny'],6MpCaSIOfqBqbMED4kXgNY,0.528,0.797,4.0,-7.487,1.0,0.0485,0.000391,0.011,0.14,0.751,143.785,136562.0,4.0
189,,Antes Que Al Mío,,"['Los Ángeles Azules', 'Los Claxons']",0LKEim1pwVbnTG0lHE1mUb,0.666,0.562,11.0,-4.466,1.0,0.043,0.259,0.0,0.116,0.94,171.967,191053.0,4.0
190,,Bounce Out With That,,['YBN Nahmir'],5gQcxYXqnofyocKgEbGYKt,0.864,0.664,8.0,-7.315,1.0,0.104,0.0476,0.0,0.0863,0.381,94.932,99108.0,4.0
191,,It’s Only (feat. Zyra) - ODESZA VIP Remix,,"['ODESZA', 'Zyra']",2XyNLoEWc4IDt9OVzXZUXl,0.596,0.882,2.0,-5.279,1.0,0.0296,2.58e-05,0.457,0.0421,0.109,119.999,240440.0,4.0
192,,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",,"['Rita Ora', 'Bebe Rexha', 'Charli XCX', 'Cardi B']",4ieCzIuNJAzTcDDu3DX2VC,0.728,0.69,8.0,-4.344,0.0,0.0524,0.0164,0.0,0.104,0.415,94.028,221153.0,4.0
193,,Spaceship Vibes,,"['NoCap', 'Quando Rondo']",6p158dfAO8q8wUk8u06xZq,0.434,0.424,8.0,-12.56,1.0,0.322,0.477,0.0,0.101,0.205,79.982,203912.0,4.0
194,,JAPAN,,['Famous Dex'],5PTG6rrL6EPFD9E2QMI2pl,0.733,0.678,6.0,-7.771,1.0,0.438,0.121,0.0,0.344,0.841,175.985,142000.0,4.0
195,,Startender (feat. Offset and Tyga),,"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']",0jAfdqv18goRTUxm3ilRjb,0.736,0.622,6.0,-4.653,0.0,0.133,0.0235,0.0,0.151,0.506,191.971,192779.0,4.0
196,,Demons and Angels (feat. Juice WRLD),,"['A Boogie Wit da Hoodie', 'Juice WRLD']",3L19besdNQzd342qL78xqm,0.81,0.55,2.0,-7.46,0.0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593.0,4.0
197,,Stay,,['Post Malone'],4H7WNRErSbONkM06blBoGc,0.507,0.48,5.0,-5.418,1.0,0.0266,0.449,0.0,0.147,0.35,86.046,204427.0,4.0
198,,Legend of Zelda,,"['Mikel', 'GameChops']",4Jx9h7JWhXZyMdbpwULXsP,0.521,0.627,10.0,-7.66,0.0,0.0265,0.251,0.847,0.11,0.726,86.003,182541.0,4.0
199,,changes,,['XXXTENTACION'],7AFASza1mXqntmGtbxXprO,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934,121887.0,4.0
