,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
148,Music Sounds Better With You,['Stardust'],303ccTay2FiDTZ9fZ2AdBt,0.735,0.72,1.0,-7.04,1.0,0.336,0.00105,0.15,0.382,0.364,124.174,403293.0,4.0
149,Deliver Us - The Prince Of Egypt/Soundtrack Version,"['Ofra Haza', 'Eden Riegel']",2q3X0uc2XpGruqitKOm3xa,0.229,0.177,4.0,-16.679,0.0,0.0402,0.728,0.0115,0.133,0.0937,137.681,435200.0,4.0
150,Besame Mucho - Bonus Track- Great Expectations OST,['Cesária Evora'],28hJLJrfLEa7vCvlqGGJXF,0.572,0.461,4.0,-9.473,0.0,0.027,0.814,0.00029,0.222,0.277,90.02,292479.0,4.0
151,Something About the Name Jesus,['Kirk Franklin'],0bGyh9iwb37ElctPNsxdwX,0.53,0.541,5.0,-9.475,1.0,0.273,0.318,0.0,0.528,0.532,100.616,368440.0,4.0
152,X.O. Wit Me,['Above The Law'],4NeFgiA43XcjTKSGfDdRmS,0.848,0.684,1.0,-4.189,1.0,0.163,0.0111,0.0,0.6,0.775,94.026,279813.0,4.0
153,Happy Birthday - Bonus Track,['DJ BoBo'],0I57FDNk3GAgLQoL9K9xZF,0.753,0.757,8.0,-7.61,1.0,0.0396,0.0604,0.0,0.268,0.848,99.989,209627.0,4.0
154,Witch Doctor - Radio Mix,['Cartoons'],1li2UA33w6LQcVXt4Di5UA,0.873,0.942,0.0,-6.398,1.0,0.0466,0.0839,7.85e-05,0.233,0.97,136.035,186560.0,4.0
155,Mi Enemigo El Amor,['Pancho Barraza'],3V5mrjHNr7VFhcUJ5oh45V,0.592,0.579,4.0,-5.904,1.0,0.0498,0.198,0.0,0.141,0.633,120.025,234667.0,3.0
156,Faultered (Bonus Track),['Kitty Craft'],7GJIyx0bVBS3w3RVK5wsyP,0.767,0.508,9.0,-8.682,1.0,0.0339,0.12,0.924,0.312,0.48,133.79,187000.0,4.0
157,Dragula,['Rob Zombie'],6Nm8h73ycDG2saCnZV8poF,0.591,0.963,0.0,-6.489,0.0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827.0,4.0
158,This Hard Land - Studio Outtake - 1982,['Bruce Springsteen'],7aNHlFEALD1GyiVpQsbtD0,0.505,0.821,7.0,-7.559,1.0,0.0375,0.0339,0.0,0.213,0.842,122.429,286333.0,4.0
159,Grown Man Sport,"['Pete Rock', 'InI']",6dRj771QZr0KOQVwaB6ykM,0.801,0.757,7.0,-8.01,1.0,0.316,0.478,1.32e-05,0.163,0.607,88.025,276373.0,4.0
160,Stand On It - Single B-Side - 1985,['Bruce Springsteen'],5FmIW8aV00ckb9H1c3OBz6,0.455,0.983,2.0,-6.253,1.0,0.0421,0.00391,0.0,0.253,0.933,171.131,185467.0,4.0
161,Zorro's Theme - Instrumental,['James Horner'],6Jd1bgtco6NU1XpadsTyDp,0.183,0.0892,9.0,-21.387,1.0,0.0366,0.914,0.956,0.118,0.0361,87.997,180533.0,5.0
162,Como Te Recuerdo,['Los Temerarios'],3CH8ti307xUz5NlaHoQBPR,0.676,0.482,4.0,-8.863,1.0,0.0266,0.484,0.00195,0.129,0.492,90.435,305293.0,4.0
163,Hoy En Tu Día,['Conjunto Primavera'],2j5JcTcYtGhwyI1Q0an3MT,0.596,0.667,0.0,-8.296,1.0,0.033,0.309,8.29e-05,0.278,0.934,165.451,191200.0,4.0
164,Chunk up the Deuce,"['Lil Keke', 'UGK']",7y5A3Ge2GixgSTwCU6fu5p,0.93,0.605,11.0,-6.063,0.0,0.322,0.0301,0.0,0.0959,0.857,136.138,299747.0,4.0
165,"We Three (My Echo, My Shadow, And Me)",['The Ink Spots'],43a4zqUZL1vHH93EKBFkLj,0.438,0.0555,0.0,-18.334,0.0,0.038,0.994,0.0566,0.109,0.273,79.939,198467.0,4.0
166,El Niagara en Bicicleta,['Juan Luis Guerra 4.40'],6zFvinO1xYJLGZur2gTXSY,0.728,0.821,10.0,-7.52,1.0,0.0805,0.505,1.58e-05,0.0413,0.887,125.327,265360.0,4.0
167,Through Heaven's Eyes - The Prince Of Egypt/Soundtrack Version,['Brian Stokes Mitchell'],2HeLqRgQRttQE16abLHfR5,0.378,0.436,9.0,-15.074,1.0,0.0782,0.699,1.37e-06,0.478,0.507,119.985,221933.0,4.0
168,Channel Z,"[""The B-52's""]",43Z41Vgulou64zlDq4EVnM,0.661,0.803,1.0,-5.988,1.0,0.0303,0.00147,0.000202,0.0218,0.765,131.403,290573.0,4.0
169,New Noise,['Refused'],2yuSLHwPoOoB1zDuXnQnqZ,0.68,0.763,9.0,-8.158,1.0,0.0908,0.0045,0.00462,0.106,0.385,105.902,312720.0,4.0
170,Hungry Like the Wolf,['Duran Duran'],2HuHopKnnuGQEpGb0CssCs,0.654,0.903,0.0,-5.252,1.0,0.0798,0.0222,0.0,0.241,0.607,129.442,205227.0,4.0
171,Up & Down,['Vengaboys'],4L54iRvfSVTa48NxYhHBIu,0.789,0.956,6.0,-6.076,1.0,0.0652,0.000537,0.517,0.0562,0.893,135.956,240753.0,4.0
172,"Quizás Si, Quizás No",['Los Toros Band'],1AOnpCTCVLY7fAHvyC3VFX,0.891,0.681,5.0,-4.741,1.0,0.0386,0.254,0.000833,0.0691,0.945,129.778,272400.0,4.0
173,Es Amor Lo Que Hay En Ti,['Banda Cuisillos'],0T4qQhsrzS2WpLcv1gYEdO,0.503,0.39,5.0,-10.775,1.0,0.0285,0.409,0.000152,0.389,0.172,100.19,227561.0,4.0
174,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack","['Donny Osmond', 'Chorus - Mulan']",28UMEtwyUUy5u0UWOVHwiI,0.672,0.322,7.0,-17.669,1.0,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,4.0
175,To Live & Die In L.A.,['2Pac'],3ivJymJnoceuUUe7wTP6m4,0.598,0.856,9.0,-6.204,0.0,0.306,0.219,0.0,0.291,0.779,173.929,272627.0,4.0
176,The Ragtime Symphonic Suite (Bonus Track),"['Ragtime Orchestra', 'David Loud']",5dNhZuXY1lQrgQ0BU8bYiE,0.378,0.292,6.0,-10.611,1.0,0.0375,0.908,0.755,0.0981,0.0951,116.985,499467.0,4.0
177,"Merry Christmas, Happy Holidays",['*NSYNC'],4v9WbaxW8HdjqfUiWYWsII,0.643,0.939,5.0,-3.967,1.0,0.0463,0.104,0.0,0.881,0.756,104.999,255307.0,4.0
178,I'm Alright,['Jo Dee Messina'],0MjT9xQqJrQlNrkWKZgFbQ,0.676,0.733,0.0,-7.745,1.0,0.0294,0.191,0.0,0.192,0.591,98.234,199040.0,3.0
179,Cars - Remix,['Fear Factory'],5gp7nuCjOwI79WfO65di78,0.669,0.819,11.0,-4.948,0.0,0.0748,0.0057,1.57e-05,0.149,0.539,127.984,218333.0,4.0
180,Janey Don't You Lose Heart - Single B-Side - 1985,['Bruce Springsteen'],1pk7mS3D6hRJsrzCDev9UY,0.476,0.954,4.0,-7.697,1.0,0.04,0.0114,0.0,0.305,0.896,146.044,203867.0,4.0
181,U Don't Know Me (Like U Used To),['Brandy'],1iuwzRxWxDB7VbBldAtmrP,0.782,0.449,5.0,-4.233,0.0,0.0443,0.00284,0.0623,0.0921,0.816,95.013,267960.0,4.0
182,What About Us - Remix; feat. Black Rob,"['Total', 'Black Rob']",6Ph7bndA7A5ExoHIZPX4TJ,0.736,0.721,1.0,-6.188,1.0,0.0396,0.0143,0.0,0.0451,0.72,96.365,243783.0,4.0
183,Holes In The Floor Of Heaven,['Steve Wariner'],1pZbQrvzJExLxvhYcrsYdG,0.66,0.34,1.0,-10.113,1.0,0.027,0.54,0.0,0.0804,0.384,108.946,288373.0,4.0
184,Bonus Track,['Robyn Miller'],6zmM1MJFeDeCMZIOCQSJcP,0.335,0.15,3.0,-20.412,1.0,0.0442,0.953,0.93,0.112,0.0397,140.0,137137.0,4.0
185,Your Cheatin' Heart,"['Hank Williams', 'Drifting Cowboys']",13Oi7vfd9mrujcEmGAYAPe,0.672,0.243,0.0,-11.634,1.0,0.0281,0.774,1.79e-05,0.082,0.689,127.716,161640.0,4.0
186,Wide Open Spaces,['The Chicks'],6cjwec9ii5uLK7CDfPBYt1,0.563,0.544,4.0,-6.102,1.0,0.0306,0.577,0.0,0.128,0.602,179.351,223832.0,4.0
187,Rockin' Pneumonia And The Boogie Woogie Flu,['Johnny Rivers'],20OVbaIrsu70Qab39PsE3X,0.701,0.664,0.0,-14.96,1.0,0.031,0.271,0.00424,0.191,0.981,115.182,153880.0,4.0
188,Moving on Up,['M People'],6vGW3d8X48CBaLdU0PQbey,0.899,0.857,0.0,-6.128,0.0,0.037,0.0499,0.0299,0.112,0.961,125.072,215533.0,4.0
189,"Violin Partita No. 3 in E Major, BWV 1006 (arr. P. Galbraith): III. Gavotte en rondeau","['Johann Sebastian Bach', 'Paul Galbraith']",19vP4ZOsTZNkodbUPJpdb5,0.282,0.279,4.0,-22.318,1.0,0.0486,0.983,0.945,0.104,0.853,166.715,159800.0,4.0
190,Ca plane pour moi,['Plastic Bertrand'],71yCMlsD6qbD7NmNUEoVNR,0.422,0.943,10.0,-4.365,1.0,0.0954,0.074,6.83e-05,0.105,0.845,165.764,182133.0,4.0
191,Got the Life,['Korn'],6nJPHXRpKYv2yqtalEjKy5,0.501,0.905,11.0,-5.721,0.0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,225307.0,4.0
192,Zancudo Boludo,['La Arrolladora Banda El Limón De Rene Camacho'],1c38GZKxeyb3CYkQtqW17U,0.498,0.489,5.0,-7.388,1.0,0.048,0.386,1.12e-05,0.0945,0.981,207.163,157827.0,3.0
193,Las Heladas,['Los Tucanes De Tijuana'],50sTMaXwK2k8ZTgnLNuHhE,0.877,0.616,4.0,-6.041,1.0,0.0343,0.116,0.0,0.156,0.965,106.711,164427.0,1.0
194,[untitled],['Neutral Milk Hotel'],7d82hWI28luZcFv2y3cdbT,0.0735,0.873,4.0,-4.24,1.0,0.12,0.00204,0.411,0.13,0.11,188.917,136027.0,4.0
195,Shut Out The Light - Single B-Side - 1984,['Bruce Springsteen'],7EAI7g1sOg4W3x1GeZ0y3p,0.5,0.286,4.0,-13.756,1.0,0.0339,0.756,0.0,0.137,0.478,125.547,231333.0,4.0
196,Hustle Town,['South Park Mexican'],24qj0Qd0qjiqJlejTIA6ik,0.714,0.689,2.0,-5.013,1.0,0.22,0.0144,0.0,0.09,0.253,78.992,268000.0,4.0
197,Cynthia - Studio Outtake - 1983,['Bruce Springsteen'],2RSYXgNps0QUE12EuIUGHL,0.547,0.752,7.0,-8.31,1.0,0.0268,0.00429,0.0,0.256,0.971,113.737,252760.0,4.0
198,Je ne t'aime plus,['Manu Chao'],7Deb4scGmEv4fY2CZcVnSb,0.649,0.438,9.0,-12.859,0.0,0.0357,0.911,0.759,0.136,0.932,149.897,122760.0,4.0
199,Superman,['Goldfinger'],4X3qGigyU6ARi3HP4lWD95,0.429,0.937,2.0,-3.986,1.0,0.0573,0.000131,0.0002,0.0807,0.894,194.838,185027.0,4.0
