,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
16,Chasing Cars,['Snow Patrol'],11bD1JtSjlIgKgZG2134DZ,0.563,0.592,9.0,-4.571,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933.0,4.0
17,Walk Away (Remember Me),Paula DeAnda Featuring The DEY,,,,,,,,,,,,,,
18,Far Away,['Nickelback'],0ADZ5dmXhlfzjMw6lefoPl,0.518,0.797,6.0,-5.153,1.0,0.0309,0.000681,0.0,0.107,0.293,132.918,238173.0,4.0
19,Keep Holding On,['Avril Lavigne'],4UPcXTh26ilb7owtuyHqNI,0.162,0.786,7.0,-2.353,1.0,0.038,0.0374,0.0,0.143,0.138,161.192,239907.0,3.0
20,Wind It Up,['Gwen Stefani'],1GeECVH4Msg1zLm8DExkbH,0.961,0.9,8.0,-6.874,1.0,0.0678,0.309,0.000199,0.354,0.95,120.006,189587.0,4.0
21,Runaway Love,Ludacris Featuring Mary J. Blige,,,,,,,,,,,,,,
22,What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],3pD0f7hSJg2XdQ6udw5Tey,0.687,0.723,7.0,-4.751,1.0,0.0709,0.122,0.00102,0.573,0.432,76.0,448573.0,4.0
23,Before He Cheats,['Carrie Underwood'],0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,199947.0,4.0
24,Hurt,['Christina Aguilera'],6gDXbcILAyBa2skSdbUYq7,0.327,0.295,4.0,-6.907,0.0,0.0313,0.775,0.0,0.107,0.143,148.574,243373.0,4.0
25,I Luv It,Young Jeezy,,,,,,,,,,,,,,
26,Make It Rain,Fat Joe Featuring Lil Wayne,,,,,,,,,,,,,,
27,Waiting On the World to Change,['John Mayer'],5imShWWzwqfAJ9gXFpGAQh,0.578,0.756,2.0,-5.82,1.0,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0,4.0
28,You,Lloyd Featuring Lil Wayne,,,,,,,,,,,,,,
29,Say Goodbye,['Chris Brown'],5F7IJrXD6Fa3EmqoYE0gU4,0.8,0.502,1.0,-6.062,1.0,0.0371,0.00167,0.0,0.0784,0.388,115.091,289760.0,4.0
30,Snow (Hey Oh),['Red Hot Chili Peppers'],2aibwv5hGXSgw7Yru8IYTO,0.427,0.9,11.0,-3.674,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667.0,4.0
31,That's That,Snoop Dogg Featuring R. Kelly,,,,,,,,,,,,,,
32,Too Little Too Late - 2018,['JoJo'],3hc7PLcmuZbJGPjhIore1i,0.394,0.821,6.0,-4.304,0.0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533.0,4.0
33,Money In The Bank,Lil Scrappy Featuring Young Buck,,,,,,,,,,,,,,
34,Wait A Minute,The Pussycat Dolls Featuring Timbaland,,,,,,,,,,,,,,
35,Call Me When You're Sober,['Evanescence'],663Karu2rvKLdnY0eo1n3M,0.45,0.883,7.0,-4.094,1.0,0.0524,0.00193,0.0,0.293,0.328,93.41,214707.0,4.0
36,My Wish,['Rascal Flatts'],6Gfmj0HbpvxTdW0sdlzTDU,0.548,0.769,4.0,-4.853,1.0,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,248280.0,4.0
37,It's Not Over,['Daughtry'],234RqTZmnDTnxWlVciXHLD,0.428,0.919,10.0,-3.245,0.0,0.0618,0.0503,0.0,0.245,0.294,145.927,214831.0,4.0
38,Through Glass,['Stone Sour'],5NeIONQWJ25uPylJBJiO4c,0.545,0.753,3.0,-4.618,0.0,0.036,0.0417,0.0,0.389,0.434,105.754,282947.0,4.0
39,She's Everything,['Brad Paisley'],3dAgQFdruU8ufWc5GE05xC,0.355,0.478,0.0,-8.323,1.0,0.0334,0.569,2.88e-06,0.194,0.271,102.967,266920.0,4.0
40,Hip Hop Is Dead,Nas Featuring will.i.am,,,,,,,,,,,,,,
41,Here It Goes Again,['OK Go'],1pHP4JeQV9wDx87D6qH9hD,0.537,0.882,0.0,-2.306,1.0,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813.0,4.0
42,Suddenly I See,['KT Tunstall'],5p9XWUdvbUzmPCukOmwoU3,0.587,0.767,0.0,-5.713,1.0,0.0449,0.225,0.0,0.112,0.664,100.38,201707.0,4.0
43,"White & Nerdy (Parody of ""Ridin'"" by Chamillionaire feat. Krayzie Bone)","['""Weird Al"" Yankovic']",60R2v9lheAu3lwZwAFxMZK,0.791,0.613,1.0,-11.628,0.0,0.0763,0.0986,0.0,0.0765,0.896,143.017,170640.0,4.0
44,Watching You,['Rodney Atkins'],5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2.0,-4.008,1.0,0.0314,0.105,0.0,0.23,0.716,137.993,235427.0,4.0
45,What Hurts The Most,['Rascal Flatts'],4bVuIlGQBMWS7vIhcx8Ae4,0.537,0.674,5.0,-5.134,0.0,0.0277,0.0088,0.0,0.265,0.33,136.002,214107.0,4.0
46,My Little Girl,['Tim McGraw'],3dNhdwu8RcaVdrDZ1cAtzx,0.457,0.636,0.0,-3.41,1.0,0.0262,0.351,7.01e-06,0.111,0.238,144.686,218560.0,4.0
47,Tim McGraw,['Taylor Swift'],0Om9WAB5RS09L80DyOfTNa,0.58,0.491,0.0,-6.462,1.0,0.0251,0.575,0.0,0.121,0.425,76.009,232107.0,4.0
48,Stuntin' Like My Daddy - Street,"['Birdman', 'Lil Wayne']",3rMyMv8EjKXoPnaRo2hdJN,0.71,0.881,5.0,-6.648,0.0,0.0398,0.00908,0.0,0.162,0.809,160.011,267293.0,4.0
49,You Don't Know,"Eminem, 50 Cent, Lloyd Banks & Ca$his",,,,,,,,,,,,,,
50,Tell Me,Diddy Featuring Christina Aguilera,,,,,,,,,,,,,,
51,All I Want To Do,['Sugarland'],1mJ05BN0So26a14iib85aI,0.709,0.725,4.0,-4.999,1.0,0.0556,0.208,4.54e-05,0.158,0.759,97.046,213360.0,4.0
52,Ice Box,['Omarion'],5qhlC4Rzals34zxovrPzKp,0.775,0.731,8.0,-5.446,1.0,0.134,0.189,0.0,0.129,0.821,131.105,256427.0,4.0
53,Show Stopper,['Danity Kane'],5FRIqUXfTazrtRmYEGO4G0,0.755,0.408,5.0,-10.33,0.0,0.187,0.0133,0.0,0.33,0.465,76.034,229240.0,4.0
54,Top Back,['T.I.'],4LE8fR53Pjd6xmHBUlxArg,0.597,0.678,2.0,-5.743,1.0,0.3,0.0103,0.0,0.381,0.659,160.074,282413.0,4.0
55,Here (In Your Arms),['Hellogoodbye'],2L3bghVRLkBbIQzSaEUytZ,0.701,0.608,5.0,-6.819,1.0,0.0374,0.206,0.0041,0.273,0.794,126.044,240547.0,4.0
56,When You Were Young,['The Killers'],70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11.0,-3.313,1.0,0.112,0.000152,0.0484,0.28,0.321,130.433,220427.0,4.0
57,Lost One,Jay-Z Featuring Chrisette Michele,,,,,,,,,,,,,,
58,Maneater,['Nelly Furtado'],4wH4dJgrsxONID6KS2tDQM,0.796,0.777,6.0,-4.81,1.0,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893.0,4.0
59,Show Me What You Got,['JAY-Z'],1SlPhbS52PbNqqVCqGU12I,0.431,0.957,10.0,-0.982,0.0,0.26,0.0261,0.0,0.261,0.419,105.468,223120.0,4.0
60,Come To Me,Diddy Featuring Nicole Scherzinger,,,,,,,,,,,,,,
61,Rockstar,['Nickelback'],6n9yCXvLhnYMgJIiIcMu7D,0.616,0.91,0.0,-3.004,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,4.0
62,Poppin',Chris Brown Featuring Jay Biz,,,,,,,,,,,,,,
63,Break It Off,Rihanna & Sean Paul,,,,,,,,,,,,,,
64,Unappreciated,['Cherish'],5ZelMPn7vupvsTToUTvcbF,0.735,0.521,7.0,-6.696,0.0,0.0876,0.0888,0.0,0.065,0.374,77.01,235333.0,4.0
65,Into The Ocean,['Blue October'],2SiqlgLMfKQbczSMRp8drY,0.758,0.606,0.0,-6.444,1.0,0.0325,0.282,0.0,0.144,0.361,107.95,239947.0,4.0
66,Boston,['Augustana'],2WZyfujzMweFLnozyUJBkW,0.404,0.571,0.0,-5.069,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,245933.0,4.0
67,Zoom,Lil' Boosie Featuring Yung Joc,,,,,,,,,,,,,,
68,Face Down,['The Red Jumpsuit Apparatus'],4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7.0,-2.189,0.0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000.0,4.0
69,Give It Away,['George Strait'],1qHRFZE8qykNXYZadzmi1m,0.674,0.646,5.0,-5.876,1.0,0.027,0.486,8.37e-05,0.262,0.613,148.1,209320.0,4.0
70,Amarillo Sky,['Jason Aldean'],0axUHkhMMY0YSC1jFBVWqv,0.491,0.776,2.0,-3.887,1.0,0.0393,0.314,0.0,0.146,0.428,154.988,202547.0,4.0
71,The Sweet Escape,Gwen Stefani Featuring Akon,,,,,,,,,,,,,,
72,Pain,['Three Days Grace'],5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,7.0,-4.001,1.0,0.0335,0.00804,0.0,0.273,0.286,160.515,202973.0,4.0
73,Stupid Boy,['Keith Urban'],2gL2Pm7OJkk0X5neLyqiKB,0.5,0.609,3.0,-7.215,1.0,0.0326,0.0822,0.000255,0.341,0.562,145.884,376387.0,4.0
74,You Save Me,['Kenny Chesney'],0UgHkodbptL6XQBfT5HOK1,0.509,0.547,0.0,-6.132,1.0,0.0299,0.33,9.45e-05,0.358,0.282,125.889,235773.0,3.0
75,Throw Some D's,Rich Boy Featuring Polow Da Don,,,,,,,,,,,,,,
76,Love Like Winter,['AFI'],3cDE9Yn4GrsxSrlMCLdmTT,0.592,0.914,10.0,-4.753,0.0,0.0468,0.000259,0.000139,0.0452,0.524,120.032,165653.0,4.0
77,Upgrade U,Beyonce Featuring Jay Z,,,,,,,,,,,,,,
78,Anna Molly,['Incubus'],0uLhNT7UIH3nZCCDZd3OBl,0.451,0.973,8.0,-2.611,1.0,0.0514,0.00428,7.36e-06,0.0924,0.628,151.885,225880.0,4.0
79,The Saints Are Coming,U2 & Green Day,,,,,,,,,,,,,,
80,Streetcorner Symphony,['Rob Thomas'],20117nklRrpujknMRpueYQ,0.633,0.886,1.0,-3.892,1.0,0.0456,0.109,0.0,0.0438,0.753,81.811,247827.0,4.0
81,Red High Heels,['Kellie Pickler'],7dFSHwa7BNZvWlOuYsvFpy,0.626,0.842,5.0,-3.74,1.0,0.0337,0.13,0.0,0.0734,0.54,115.72,222853.0,4.0
82,Ladies Love Country Boys,['Trace Adkins'],13Oda4GsHXzRAfquxWkrzA,0.661,0.959,7.0,-4.439,1.0,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,221413.0,4.0
83,Fidelity,['Regina Spektor'],6GskIhdM6TN6EkPgeSjVfW,0.923,0.518,5.0,-6.008,1.0,0.0492,0.52,0.000142,0.104,0.682,93.023,226680.0,4.0
84,River,['Sarah McLachlan'],3yLCQ4GRSFlg3GmwlYQlzX,0.564,0.336,10.0,-11.739,1.0,0.0283,0.817,0.000587,0.102,0.255,97.987,242013.0,4.0
85,The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,,,,,,,,,,,,,,
86,Nothing Left to Lose,['Mat Kearney'],23MG7PAYUQp0esP2dzWHWj,0.445,0.71,4.0,-6.819,1.0,0.0275,0.103,6.14e-05,0.169,0.468,148.011,263253.0,4.0
87,A Great Big Sled,The Killers Featuring Toni Halliday,,,,,,,,,,,,,,
88,Happy Xmas (War Is Over),['The Fray'],6Rjw3kkox3TPXPB6sixLGs,0.398,0.699,0.0,-5.008,1.0,0.032,0.0657,0.0,0.675,0.472,146.457,251520.0,3.0
89,I Loved Her First,['Heartland'],0vZvEE9c2bmA6H8hVKxXEZ,0.405,0.384,4.0,-6.508,1.0,0.0263,0.3,0.0,0.106,0.176,137.492,212880.0,3.0
90,Come Back To Me,['Vanessa Hudgens'],0occ3Gxp6ZV5DUmJNuEsQB,0.65,0.868,5.0,-3.988,1.0,0.084,0.000836,1.61e-05,0.245,0.71,87.961,166867.0,4.0
91,Some People Change,['Montgomery Gentry'],7cmZDjXMF1A0dGV726pMYs,0.55,0.61,2.0,-6.358,1.0,0.0388,0.0456,0.0,0.11,0.357,168.186,201867.0,4.0
92,Take Me As I Am,['Mary J. Blige'],4gGYiGsxhPYpsGIttWLwlT,0.599,0.565,11.0,-4.663,0.0,0.0334,0.0663,0.0,0.207,0.576,82.251,237493.0,4.0
93,Lost Without U,['Robin Thicke'],4V2F0DZrAXOWq9hkwMMG3x,0.664,0.351,0.0,-12.136,1.0,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147.0,5.0
94,"Listen (From the Motion Picture ""Dreamgirls"")",['Beyoncé'],4z7Ja0RNran3XpIvc1PIQz,0.432,0.637,11.0,-3.905,1.0,0.0475,0.416,0.0,0.113,0.187,122.394,219547.0,4.0
95,Dem Jeans,Chingy Featuring Jermaine Dupri,,,,,,,,,,,,,,
96,On the Hotline - Amended Version,['Pretty Ricky'],1zyqZONW985Cs4osz9wlsu,0.704,0.854,10.0,-5.477,0.0,0.183,0.0185,0.0,0.148,0.688,92.988,242587.0,4.0
97,Ay Chico (Lengua Afuera),['Pitbull'],3b2Dm0jdnbiD29SLROeLkU,0.94,0.692,6.0,-5.48,0.0,0.253,0.0194,0.000455,0.0453,0.875,117.987,205600.0,4.0
98,Tell Me Baby,['Red Hot Chili Peppers'],0itNMuBHye9fu392b4e9oa,0.695,0.993,0.0,-3.114,1.0,0.0612,0.00177,0.00246,0.0814,0.281,107.951,247667.0,4.0
99,Un Poco De Tu Amor,"['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']",64mK5Yd0rdGeXVkMFspEyt,0.785,0.773,8.0,-7.61,1.0,0.0334,0.0296,8.12e-06,0.0667,0.892,119.996,206120.0,4.0
100,You're Not Alone,['Saosin'],7cITfGsdjGaTP0b5oiLL0z,0.458,0.845,2.0,-4.384,0.0,0.0422,0.000948,1.99e-06,0.359,0.175,119.994,238053.0,4.0
101,Boats & Birds,['Gregory and the Hawk'],3VVyLteHZ5xmQrdlltkT89,0.71,0.188,10.0,-18.477,1.0,0.0369,0.899,0.366,0.128,0.557,77.994,174027.0,3.0
102,Slow Dancing in a Burning Room,['John Mayer'],2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1.0,-8.69,0.0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000.0,5.0
103,This is Halloween - Pop Version,['Marilyn Manson'],2KUL1Ix9grxAWvIAft9EWL,0.482,0.949,5.0,-6.359,0.0,0.192,0.114,8.85e-05,0.0942,0.327,168.181,202333.0,4.0
104,Escolta Suicida (El Corrido de los Zetas) - Remix,['Beto Quintanilla'],3ilNrYlzu457zTYWEj0Emd,0.718,0.775,7.0,-4.818,1.0,0.283,0.34,0.0,0.683,0.89,108.082,225893.0,4.0
105,Master of None,['Beach House'],3stWWPN41byqp8loPdy92u,0.492,0.344,5.0,-15.259,1.0,0.0259,0.674,0.531,0.0933,0.247,86.485,199414.0,4.0
106,Big Girls Don't Cry (Personal),['Fergie'],3Q4WeJmzxuDpzMu9QjQqbM,0.708,0.641,7.0,-4.296,1.0,0.0335,0.205,0.0,0.0945,0.253,113.082,268120.0,4.0
107,Outside (feat. Fred Durst) - Family Values Live Version,"['Aaron Lewis', 'Fred Durst']",2AuJ7leOU5BKes4za742Jo,0.333,0.423,1.0,-9.35,1.0,0.0328,0.772,0.000355,0.979,0.215,145.331,340587.0,4.0
108,What You Know,['T.I.'],0CAJdthKDdRjB2h8YOguN6,0.551,0.81,11.0,-4.365,1.0,0.0344,0.0155,0.0,0.169,0.332,73.464,274333.0,4.0
109,The Cult of Dionysus,['The Orion Experience'],08KTQSs3ickNki7FFTb6fY,0.661,0.836,1.0,-4.079,0.0,0.0297,0.00615,0.0,0.032,0.799,137.507,187385.0,4.0
110,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,['Bing Crosby'],6OJdXv1Q5OdLgYolFEunJ4,0.336,0.194,10.0,-15.1,1.0,0.0322,0.986,0.00259,0.067,0.192,106.325,200960.0,3.0
111,Shortie Like Mine (feat. Chris Brown & Johntá Austin),"['Bow Wow', 'Chris Brown', 'Johnta Austin']",6oUGAx0vkBcnGzYkvw0ZsA,0.758,0.642,7.0,-8.128,0.0,0.221,0.0745,0.0,0.191,0.701,142.078,268067.0,4.0
112,Whispers in the Dark,['Skillet'],6rSuL1ViLO7Aljn2WD09s4,0.509,0.938,11.0,-3.883,0.0,0.0715,0.000644,0.00246,0.14,0.335,94.019,204347.0,4.0
113,"Steady, As She Goes",['The Raconteurs'],19iqWNzp5LwEdvntpEK8MP,0.525,0.578,9.0,-4.563,1.0,0.12,0.0132,0.00916,0.108,0.537,123.696,215267.0,4.0
114,Te Quiero Igual Que Ayer,['Monchy & Alexandra'],1YrZktczkzn59XaWXMCYY2,0.931,0.657,0.0,-6.312,0.0,0.0573,0.107,0.000522,0.0878,0.962,131.943,259960.0,4.0
115,I Can't Decide,['Scissor Sisters'],1zyGFId8xHOcRmCmehrwlc,0.69,0.795,3.0,-4.956,1.0,0.0312,0.255,0.0,0.202,0.872,96.99,166573.0,4.0
116,Jesus Paid It All,"['Passion', 'Kristian Stanfill']",73EIpn5AcedCWPOmxWMxH9,0.317,0.562,11.0,-8.719,1.0,0.0343,0.0925,0.0,0.893,0.218,76.915,327400.0,3.0
117,In My Hood,['South Park Mexican'],5q2MjTDby29ZOEigCVV28a,0.842,0.615,1.0,-4.445,0.0,0.146,0.0448,9.16e-06,0.117,0.669,144.748,344960.0,4.0
118,These Are My People,['Rodney Atkins'],5jFid6SUnYqohvNvNuZvIz,0.558,0.896,0.0,-3.687,1.0,0.0545,0.0316,0.0,0.528,0.63,90.064,213653.0,4.0
119,Voy A Llorar Por Ti,['Los Rieleros Del Norte'],20qd1CUZCdgbOYN8vDt8Se,0.516,0.802,5.0,-1.597,1.0,0.0403,0.0806,0.0,0.0988,0.717,109.77,165733.0,4.0
120,What A Friend We Have In Jesus,['Alan Jackson'],6pMnEX2iBcqQtUyIl1L6Oo,0.449,0.174,2.0,-12.56,1.0,0.0292,0.903,0.0,0.124,0.288,143.37,136493.0,4.0
121,My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11.0,-5.881,0.0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160.0,4.0
122,Jambi,['TOOL'],2gbPu2QNqhnnqtfK3yyeZ0,0.475,0.831,9.0,-7.419,0.0,0.0505,0.000145,0.854,0.346,0.521,110.42,448613.0,3.0
123,Me & U,['Cassie'],7k6IzwMGpxnRghE7YosnXT,0.803,0.454,8.0,-4.802,0.0,0.0294,0.352,0.0,0.0655,0.739,99.99,192213.0,4.0
124,Animal I Have Become,['Three Days Grace'],56sk7jBpZV0CD31G9hEU3b,0.553,0.853,8.0,-3.668,1.0,0.0339,0.000684,0.0,0.126,0.506,122.023,231400.0,4.0
125,Lights And Sounds,['Yellowcard'],4XOZaPYeMn9hcbpyS90NnD,0.344,0.972,11.0,-3.675,0.0,0.116,8.48e-05,0.0,0.293,0.387,167.819,208187.0,4.0
126,Pete the Cat and His White Shoes (Story Song),['Mr. Eric'],7IzUX2HLnUIqE3OKRSp1nz,0.766,0.447,11.0,-9.485,0.0,0.762,0.184,0.0,0.341,0.333,96.938,222853.0,4.0
127,La Troca Del Moño Negro,['Los Originales De San Juan'],0JeumsWAVXuwYQ2J92A39V,0.736,0.713,3.0,-6.687,1.0,0.227,0.368,0.0,0.138,0.763,102.273,190507.0,4.0
128,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",['Samuel E. Wright'],6oYkwjI1TKP9D0Y9II1GT7,0.511,0.475,10.0,-14.667,1.0,0.161,0.708,0.0,0.105,0.819,98.957,195147.0,4.0
129,Silent Track,['Mike Vargas'],7p5bQJB4XsZJEEn6Tb7EaL,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240773.0,0.0
130,Mega Man X3 / Doppler Stage 1,['ROCK-MEN'],3CiDrFVck4SwW4HNJee7oO,0.314,0.914,1.0,-6.565,0.0,0.0604,2.65e-06,0.928,0.252,0.702,196.147,194933.0,4.0
131,Vato,"['Snoop Dogg', 'B-Real']",2TgPHDU8zPgAvkSLXkHKXR,0.484,0.711,1.0,-4.584,1.0,0.239,0.142,0.0,0.378,0.46,90.961,284653.0,4.0
132,Jesus Christ,['Brand New'],72ccSGl5YcEWm0vhtVpi25,0.657,0.733,11.0,-5.395,0.0,0.0264,0.302,0.158,0.254,0.263,88.496,318267.0,4.0
133,You Ain't Know,"['Birdman', 'Lil Wayne']",6iV7QmMUPadq6osYqSM2wF,0.88,0.623,1.0,-7.885,0.0,0.352,0.0962,0.0,0.151,0.852,153.081,264133.0,4.0
134,Kimdracula,['Deftones'],4K0fUJcm1hUaysX5txW6XR,0.293,0.831,6.0,-3.829,0.0,0.049,1.18e-05,0.142,0.284,0.467,154.108,194307.0,4.0
135,What's This?,['Danny Elfman'],3fytQQcjEOWXlvI9BDXVcK,0.518,0.473,5.0,-10.907,1.0,0.0753,0.818,1.44e-05,0.126,0.501,81.486,185573.0,3.0
136,(Your Love Keeps Lifting Me) Higher & Higher,['Jackie Wilson'],4TBBPZks71c60whhq0PgdP,0.631,0.69,2.0,-6.676,1.0,0.0531,0.176,0.0,0.121,0.938,94.574,181067.0,4.0
137,The Last Night,['Skillet'],37CMjUAU8fL6YqZVTplZqZ,0.358,0.856,2.0,-2.934,1.0,0.0471,0.0253,0.0,0.233,0.542,169.81,210787.0,4.0
138,Noche De Entierro,"['Daddy Yankee', 'Wisin & Yandel', 'Zion', 'Hector', 'Tonny Tun Tun']",6ksWMnPcHNyNoNf3y1BQCO,0.868,0.764,4.0,-6.574,0.0,0.167,0.119,0.00143,0.0918,0.397,96.994,263293.0,4.0
139,"I Know You See It (feat. Brandy ""Ms. B"" Hambrick)","['Yung Joc', 'Brandy ""Ms. B"" Hambrick']",6giYNaycmjkbf7UmZ6RGtL,0.744,0.368,1.0,-6.349,1.0,0.0524,0.0702,0.0,0.192,0.391,84.018,241307.0,4.0
140,Sólo para Ti,['Camila'],0GNWo2IgoBKdk10gdnaSVk,0.317,0.361,8.0,-7.628,1.0,0.0483,0.0742,0.0,0.102,0.209,77.589,182520.0,4.0
141,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,"['Sean Paul', 'Keyshia Cole']",6k8uthjEbttfWXcGaNTQGD,0.711,0.761,8.0,-3.04,1.0,0.225,0.067,0.0,0.041,0.718,95.824,243880.0,4.0
142,Set It Off,['Boosie Badazz'],6Efmq0wDgijxWFdBkzIOvb,0.797,0.654,11.0,-6.946,0.0,0.248,0.000777,0.0,0.14,0.464,80.007,284587.0,4.0
143,U and Dat (feat. T. Pain & Kandi Girl),"['E-40', 'T-Pain', 'Kandi Girl']",7g7M96UGiA7OR79H86gV4m,0.858,0.484,6.0,-7.448,0.0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,202720.0,4.0
144,Tell Me When to Go (feat. Keak da Sneak),"['E-40', 'Keak Da Sneak']",7eJ5kRpMNPAk7ccCDKywjH,0.857,0.751,1.0,-7.086,1.0,0.323,0.00642,0.000257,0.104,0.293,106.888,237667.0,4.0
145,Free And Easy (Down The Road I Go),['Dierks Bentley'],3JrD5PQbOAgGTKhts9Te6d,0.583,0.782,6.0,-5.328,1.0,0.027,0.00499,0.000131,0.145,0.682,120.024,199560.0,4.0
146,Xin anh giữ trọn tình quê,"['Đặng Thế Luân', 'Duy Khanh']",5jjGFgI5qd3f8emGK7TvAb,0.457,0.475,5.0,-6.909,0.0,0.0309,0.707,2.16e-05,0.23,0.345,76.989,325747.0,4.0
147,Anasasis (Xenophontis),['Parkway Drive'],7h43QeYBcQIWb2OFcspoPb,0.184,0.963,6.0,-3.824,1.0,0.102,5.27e-05,0.000415,0.146,0.335,90.605,211393.0,4.0
148,Kiss Me In The Dark,['Randy Rogers Band'],3bZKIfJVpW8HktEafRnRP2,0.553,0.777,10.0,-6.176,1.0,0.0275,0.0083,1e-06,0.388,0.699,108.258,228893.0,4.0
149,La Fuga De Zacatecas,['Los Originales De San Juan'],3w7kcPoFiJa8WOPRVRc6Is,0.776,0.771,7.0,-7.751,1.0,0.0917,0.327,1.59e-06,0.0981,0.836,114.08,217520.0,4.0
150,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",['Teriyaki Boyz'],1Gk5fwOwrZs379XdVzQ1gq,0.762,0.896,6.0,-5.367,1.0,0.134,0.177,6.52e-05,0.0673,0.939,127.029,255173.0,4.0
