,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0.5748358822769936,0.04363800255909734,0.03176964231153506,0.017775472938642813,0.033173898610853327,0.0021737941505662736,0.0420929491740567,0.057322549492883186,0.04141727303236504,0.03987047450293968,0.03400268203518879,0.030618802819820337,0.05130857609505782
1,0.3832183622220073,0.05418079912912175,0.0590468695285561,0.025694295985625958,0.05555785770863039,0.00663333218152683,0.070078574939427,0.06978534106740604,0.06487262016911283,0.06011714837573858,0.04108725336148869,0.049334745661825864,0.060392799669532746
2,0.3384496028728047,0.08055165156939073,0.0621159883322212,0.026077191555278458,0.06264504601297832,0.0064655077356752305,0.05077995956003512,0.09347712597414955,0.06600212233673058,0.06309843653920098,0.045711799020944285,0.04467934991557491,0.059946218575015975
3,0.30624225757178875,0.07782465165539026,0.062088156387311515,0.023925155454292687,0.07437739029025939,0.006491325997405694,0.06455641608614764,0.0982605752041023,0.08291369295895606,0.04426392206608325,0.0447353874103307,0.042370091271165096,0.07195097764676683
4,0.29585708661919763,0.06406702519606394,0.06955524026167804,0.02482346178703798,0.0691010866326974,0.005968798503858301,0.08034049779695167,0.10529393116760133,0.05035464222355895,0.04118356634280933,0.047077582022135515,0.046679347387604334,0.09969773405880562
5,0.29451908149095823,0.0688322651176777,0.06915841461116874,0.025108453036825174,0.08376481133936134,0.005890981781828406,0.052682145099746155,0.10256480972305275,0.06090466223706919,0.04479466762993493,0.04878886954820946,0.04672238501712058,0.0962684533670474
6,0.2808822512671004,0.07225608088197391,0.06302685552507503,0.028245452205616934,0.06384170553440484,0.0054971055955432965,0.05846872476788293,0.11009946220212738,0.06382463945825727,0.048646566273857494,0.04722414218822231,0.057509731972940785,0.10047728212699752
7,0.29103213017199625,0.07197121780552909,0.05044321297657191,0.022127413296870683,0.05922527411278788,0.005292091167457269,0.04578937751007389,0.1024167354211647,0.06615512006169504,0.056670047074553025,0.05191889309752459,0.04729294657603702,0.12966554072773867
8,0.2626025783031208,0.08967829812886459,0.07623292404639644,0.021362069755039514,0.06139113130284535,0.004934156127188511,0.06407435381315309,0.102096311149282,0.03921318764210876,0.0653930275457512,0.0524632361999302,0.05286752812931801,0.10769119785700142
9,0.30339094104009867,0.061783752488500834,0.06873734808411959,0.02293333005792398,0.08624013458064497,0.006314484812438392,0.06007718729486614,0.12030268022047849,0.04188884111831535,0.04962587736403502,0.043600582518887085,0.04781668134361987,0.08728815907607174
10,0.3060607845559679,0.0771559406740284,0.06958609820662562,0.022563425560322637,0.07027838567983011,0.005336749332284704,0.044677840817473405,0.1159806659030226,0.05449583993902456,0.053636611180142575,0.05353875038839821,0.036773816518309174,0.0899150912445702
11,0.24550441924131877,0.08027740289926769,0.08812459343835834,0.02814247361254547,0.06427313733570882,0.006577598101834681,0.06067482447749502,0.11067197998068973,0.0495137192497306,0.04214933243255512,0.04437804490733281,0.04868020864626273,0.1310322656769002
12,0.3280883546215759,0.0776643157206363,0.05540845583396491,0.023704184443422892,0.05834377293589653,0.007792042359552498,0.039521094833813365,0.09114776558319734,0.03795395481302374,0.05603868386053718,0.051170464169497096,0.04405725672574375,0.12910965409913838
13,0.28368337962770224,0.08515072748479671,0.06260348612704832,0.027101683511113587,0.0878014621647684,0.005907641884260897,0.051564215013542206,0.11592714663053616,0.04748322774485358,0.03683882076848267,0.053462925262163265,0.03968526515725013,0.10279001862348199
14,0.2544853631550568,0.07780360708814847,0.07918831634136259,0.030586016276919894,0.09681077053691942,0.005568682329837362,0.06569673941732776,0.08903221470007161,0.07370946851692145,0.04724115897214541,0.04039879607141427,0.05762870414553591,0.08185016244833906
