Unnamed: 0,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
49,1.0,Wonder,Wonder,Natalie Merchant,['Natalie Merchant'],5Hz6aGrZZizNBoJ6kE6Rqi,0.719,0.739,1.0,-5.577,1.0,0.0419,0.346,0.0102,0.0581,0.603,115.142,266008.0,4.0,38.0
27,0.7686567164179104,Counting Blue Cars,Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,['Dishwalla'],6B618H5CuCdEzcVs0NKTlt,0.454,0.79,11.0,-4.361,0.0,0.0285,0.00604,3.09e-05,0.225,0.362,100.225,291907.0,4.0,38.0
45,1.0,Be My Lover,Be My Lover,La Bouche,['La Bouche'],7FoUzKTSQp25oe32pY9z5p,0.669,0.941,1.0,-5.765,0.0,0.0313,0.00129,4.3e-06,0.886,0.841,134.809,240267.0,4.0,37.0
47,1.0,Roll To Me,Roll To Me,Del Amitri,['Del Amitri'],7LF0YY1gON8rBECsyEs0Wb,0.567,0.821,6.0,-5.894,1.0,0.0371,0.418,0.0,0.108,0.895,150.106,132307.0,4.0,36.0
45,0.9333333333333332,Name,Name,Goo Goo Dolls,['The Goo Goo Dolls'],1G8jae4jD8mwkXdodqHsBM,0.464,0.701,9.0,-5.943,1.0,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000.0,4.0,36.0
45,1.0,Breakfast At Tiffany's,Breakfast At Tiffany's,Deep Blue Something,['Deep Blue Something'],1uzWOoJdADfstQuFtQFTUn,0.622,0.829,2.0,-5.548,1.0,0.029,0.11,0.0,0.0954,0.539,110.367,257373.0,4.0,36.0
43,1.0,Kiss From A Rose,Kiss from a Rose,Seal,['Seal'],3YKptz29AsOlm7WAVnztBh,0.584,0.533,10.0,-7.11,0.0,0.0305,0.684,0.0,0.306,0.224,131.745,288427.0,3.0,35.0
48,1.0,The World I Know,The World I Know,Collective Soul,['Collective Soul'],1HSVpIU0XU1WuwiBLBWAZd,0.514,0.704,2.0,-4.724,1.0,0.0261,0.0508,0.00214,0.228,0.386,76.972,255467.0,4.0,34.0
47,1.0,Waterfalls,Waterfalls,TLC,['TLC'],6qspW4YKycviDFjHBOaqUY,0.769,0.505,1.0,-7.345,1.0,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507.0,4.0,33.0
46,0.9622641509433962,"Because You Loved Me (From ""Up Close & Personal"")","Because You Loved Me (Theme from ""Up Close and Personal"")",Celine Dion,['Céline Dion'],28UMiBhn383n9S7GL4tsxD,0.615,0.467,1.0,-9.883,1.0,0.0327,0.314,0.0,0.099,0.177,119.919,273667.0,4.0,33.0
44,1.0,Tell Me,Tell Me,Groove Theory,['Groove Theory'],2lp8xjq0WTm3HZKHuDEweg,0.8,0.362,6.0,-10.849,0.0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,236067.0,4.0,33.0
46,1.0,Anything,Anything,3T,['3T'],2AtBXRPCZhtIqSGF5ap33B,0.686,0.454,10.0,-10.928,0.0,0.0328,0.43,0.00021,0.286,0.645,131.977,321000.0,4.0,33.0
49,1.0,Hook,Hook,Blues Traveler,['Blues Traveler'],27IRo2rYeizhRMDaNVplNM,0.562,0.742,9.0,-6.355,1.0,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,289200.0,4.0,33.0
45,0.8043478260869565,"Sittin' Up In My Room (From ""Waiting To Exhale"")",Sittin' Up In My Room,Brandy,['Brandy'],5Erc0rv16PU4Z5Zt16kGQe,0.791,0.61,8.0,-5.408,0.0,0.0264,0.288,0.00123,0.0457,0.907,93.277,291067.0,4.0,33.0
47,1.0,Always Be My Baby,Always Be My Baby,Mariah Carey,['Mariah Carey'],2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4.0,-8.335,1.0,0.0364,0.457,0.0,0.249,0.487,78.946,258133.0,4.0,32.0
49,0.7142857142857143,Ironic,Ironic - 2015 Remaster,Alanis Morissette,['Alanis Morissette'],1d6KS9GH06JAd19uiBy9IE,0.408,0.582,11.0,-8.305,1.0,0.0508,0.218,0.0,0.159,0.365,114.926,230000.0,5.0,32.0
48,1.0,Sweet Dreams,Sweet Dreams,La Bouche,['La Bouche'],2wz5weI4PREzpexKfrKgwv,0.656,0.956,11.0,-5.647,0.0,0.0536,0.0784,0.0247,0.0923,0.831,133.713,204587.0,4.0,32.0
48,1.0,Only Wanna Be With You,Only Wanna Be with You,Hootie & The Blowfish,['Hootie & The Blowfish'],1OFKUn2VLafrHj7ybnap0Q,0.49,0.873,6.0,-5.861,1.0,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587.0,4.0,32.0
43,1.0,Carnival,Carnival,Natalie Merchant,['Natalie Merchant'],4QXhRjZacZ1gZUeL7Ukktw,0.601,0.48,6.0,-11.41,0.0,0.0732,0.2,0.0955,0.0297,0.802,188.214,361107.0,4.0,31.0
45,1.0,Who Will Save Your Soul,Who Will Save Your Soul,Jewel,['Jewel'],0OH8dSQmKm2zjhqRPYsk1h,0.686,0.468,7.0,-9.712,1.0,0.042,0.7,0.00101,0.13,0.753,126.172,239293.0,4.0,30.0
47,0.8421052631578947,Back For Good,Back for Good - Radio Mix,Take That,['Take That'],6vcdzohhBSbNdsZBh5IRpQ,0.601,0.504,5.0,-9.761,1.0,0.0284,0.31,0.0,0.137,0.564,78.986,242267.0,4.0,30.0
25,0.8888888888888888,You're Makin' Me High/Let It Flow,You're Makin' Me High,Toni Braxton,['Toni Braxton'],5bJ796cOnGBzSN5bm4mwMj,0.853,0.563,10.0,-8.663,0.0,0.0379,0.0118,2.12e-05,0.119,0.893,92.112,267440.0,4.0,29.0
47,1.0,Just A Girl,Just A Girl,No Doubt,['No Doubt'],5lWRaa0fBxDE5yU91npPq7,0.638,0.906,2.0,-4.824,1.0,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,209200.0,4.0,28.0
49,0.1987281399046105,Only You,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,112 Featuring The Notorious B.I.G.,"['112', 'The Notorious B.I.G.', 'Mase']",6zOg9gP62RJSsKFeOBAgvH,0.764,0.525,8.0,-5.969,1.0,0.048,0.0296,0.0,0.0993,0.787,95.813,289413.0,4.0,28.0
24,0.6904761904761905,This Is Your Night,Antisocial,Amber,"['Cemre Emin', 'Justtjokay', 'Cam Hertz']",5CzE08tzUxOHxWJCDlW3Ty,0.662,0.478,1.0,-11.085,0.0,0.0587,0.00719,0.00371,0.209,0.253,89.972,184665.0,4.0,28.0
20,1.0,Twisted,Twisted,Keith Sweat,['Keith Sweat'],69QIVIjPMnI1ABLBqh9P1b,0.615,0.514,11.0,-9.759,1.0,0.0466,0.393,0.0,0.248,0.822,175.849,260667.0,4.0,27.0
14,1.0,I Love You Always Forever,I Love You Always Forever,Donna Lewis,['Donna Lewis'],1PEqh7awkpuepLBSq8ZwqD,0.744,0.453,5.0,-11.977,1.0,0.0348,0.627,0.421,0.0898,0.122,103.773,239960.0,4.0,27.0
40,0.8571428571428572,Before You Walk Out Of My Life/Like This And Like That,Before You Walk Out of My Life,Monica,['Monica'],6xrvubhznLOcEO3AM6XBN2,0.555,0.41,6.0,-8.308,1.0,0.0431,0.227,0.0,0.13,0.433,169.804,292800.0,4.0,27.0
44,0.8157894736842105,One Sweet Day,One Sweet Day,Mariah Carey & Boyz II Men,"['Mariah Carey', 'Boyz II Men']",7ySbfLwdCwl1EM0zNCJZ38,0.568,0.495,1.0,-8.964,1.0,0.0299,0.353,0.0,0.0839,0.303,128.234,281067.0,4.0,27.0
43,1.0,Time,Time,Hootie & The Blowfish,['Hootie & The Blowfish'],1N0UflnZhn7xOkrN2l8zxx,0.387,0.875,2.0,-5.741,1.0,0.0385,0.0373,0.0,0.152,0.238,105.1,296840.0,4.0,26.0
49,1.0,Set U Free,Set U Free,Planet Soul,['Planet Soul'],3lX3jXOthWEzahVB1JSC2D,0.636,0.645,6.0,-11.64,1.0,0.0873,0.101,1.64e-05,0.0686,0.711,128.43,258933.0,4.0,26.0
41,0.6842105263157895,Loungin,Loungin (Who Do Ya Luv) - Remix,LL Cool J,['LL Cool J'],0UN5OvKlbg06LnZyVk48ll,0.817,0.584,7.0,-9.785,1.0,0.174,0.432,0.00609,0.225,0.501,99.947,229373.0,4.0,25.0
33,0.6702586206896552,My Boo,My Boo - Hitman's Club Mix,Ghost Town DJ's,['Ghost Town DJs'],4c0rkFPszqQTyC753tsCMU,0.885,0.477,6.0,-9.196,0.0,0.0664,0.000131,0.000664,0.336,0.691,130.078,346840.0,4.0,25.0
46,1.0,Fantasy,Fantasy,Mariah Carey,['Mariah Carey'],6xkryXuiZU360Lngd4sx13,0.669,0.727,7.0,-7.588,1.0,0.0353,0.139,0.0,0.123,0.807,102.322,243493.0,4.0,25.0
11,1.0,Where Do You Go,Where Do You Go,No Mercy,['No Mercy'],37tzoWY1ubBQKGXiWdO5Qv,0.734,0.828,10.0,-11.018,0.0,0.0318,0.0346,0.118,0.071,0.964,127.06,272093.0,4.0,25.0
46,0.4583333333333333,How Do U Want It/California Love,How Do U Want It,2Pac Featuring K-Ci And JoJo,"['2Pac', 'K-Ci & JoJo']",1ZB2zIoc8AjSuyqKRcJgbO,0.828,0.81,8.0,-2.151,1.0,0.101,0.121,3.02e-06,0.0495,0.838,92.46,287760.0,4.0,24.0
49,1.0,Your Loving Arms,Your Loving Arms,Billie Ray Martin,['Billie Ray Martin'],43uEswibmbXpBBwy5kzAmt,0.559,0.878,9.0,-9.865,0.0,0.0367,0.0105,0.00403,0.0947,0.851,131.604,396067.0,4.0,23.0
23,1.0,Change The World,Change the World,Eric Clapton,['Eric Clapton'],6BQNJ0JFKh8sWjQLI6Zudi,0.721,0.558,9.0,-8.8,1.0,0.0246,0.492,0.00563,0.113,0.542,96.887,234867.0,4.0,23.0
42,1.0,Runaway,Runaway,Janet Jackson,['Janet Jackson'],6ayyzu6smOchwXO1vxwfn6,0.787,0.86,1.0,-4.974,1.0,0.0344,0.364,0.041,0.0612,0.862,109.154,214933.0,4.0,23.0
32,1.0,You Learn/You Oughta Know,You Learn - 2015 Remaster,Alanis Morissette,['Alanis Morissette'],4l7YIni9bAiGwWMqK5wvgV,0.401,0.706,8.0,-7.554,1.0,0.0404,0.00415,0.0,0.0916,0.458,168.669,239640.0,4.0,22.0
41,1.0,One Of Us,One Of Us,Joan Osborne,['Joan Osborne'],1xNmF1Uep5OGutizZSbKvd,0.316,0.499,9.0,-7.899,1.0,0.0298,0.0108,1.81e-05,0.126,0.403,174.782,320467.0,4.0,22.0
48,0.9827586206896552,Do You Miss Me,Do You Miss Me?,Jocelyn Enriquez,['Jocelyn Enriquez'],6hpkEh9z1tuhOQPlCunMaj,0.72,0.872,11.0,-8.705,0.0,0.0631,0.00265,0.00192,0.259,0.755,129.956,218253.0,4.0,22.0
46,0.6538461538461539,1979,1979 - Remastered 2012,The Smashing Pumpkins,['The Smashing Pumpkins'],5QLHGv0DfpeXLNFo7SFEy1,0.767,0.787,3.0,-9.897,1.0,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200.0,4.0,22.0
44,0.9051724137931034,"Exhale (Shoop Shoop) (From ""Waiting To Exhale"")","Exhale (Shoop Shoop) - from ""Waiting to Exhale"" - Original Soundtrack",Whitney Houston,['Whitney Houston'],1X3ypzPnyerpZuMqrDFK29,0.661,0.394,1.0,-9.032,1.0,0.0318,0.401,0.0,0.119,0.107,137.954,204333.0,4.0,21.0
49,1.0,Macarena,Macarena,Los Del Rio,['Los Del Rio'],4oaj36KzXRgDg4McgcTsZK,0.927,0.721,8.0,-12.561,1.0,0.0908,0.422,4.36e-05,0.0422,0.965,103.018,249382.0,4.0,21.0
39,1.0,Kissin' You,Kissin' You,Total,['Total'],1e5DTpM1WeggytDXbphivX,0.746,0.493,11.0,-9.427,0.0,0.0997,0.302,0.00957,0.109,0.878,82.04,282333.0,4.0,21.0
41,1.0,"The Earth, The Sun, The Rain","The Earth, the Sun, the Rain",Color Me Badd,"['Color Me Badd', 'David ""Frazeman"" Frazer']",20lzW8sXHa20GVDyIwJihy,0.29,0.515,9.0,-9.42,1.0,0.0865,0.63,0.0,0.084,0.28,77.213,256933.0,4.0,21.0
41,1.0,Hey Lover,Hey Lover,LL Cool J,"['LL Cool J', 'Boyz II Men']",5wG7d4cNogw0ETKaICPEYA,0.707,0.427,5.0,-12.216,0.0,0.0698,0.339,0.0,0.105,0.541,88.08,284693.0,4.0,21.0
75,0.782051282051282,That Girl,That Girl,Maxi Priest Featuring Shaggy,"['Maxi Priest', 'Shaggy']",2NFTEx9YLvWs4fWgKD0mZ9,0.68,0.685,5.0,-7.343,0.0,0.142,0.059,0.0,0.318,0.619,138.716,240893.0,4.0,20.0
88,1.0,Solitude,Solitude,Edwin McCain,['Edwin McCain'],6uBuOIQ8IXwahQav3ueeXt,0.601,0.494,9.0,-10.304,1.0,0.0422,0.63,7.47e-06,0.132,0.308,79.976,270747.0,4.0,20.0
60,1.0,Dreaming Of You,Dreaming Of You,Selena,['Selena'],5EL8hqM8YQJHKKnzGdahly,0.553,0.458,8.0,-10.796,1.0,0.0381,0.325,9.71e-05,0.0583,0.247,165.807,314867.0,4.0,20.0
99,1.0,Hay,Hay,Crucial Conflict,['Crucial Conflict'],56hvN4r1qI7kDW9cw1lVov,0.749,0.733,11.0,-9.163,0.0,0.0611,0.0302,0.0,0.151,0.897,139.935,260240.0,4.0,20.0
76,0.8253012048192772,"I Miss You (Come Back Home) (From ""New York Undercover"")",I Miss You (Come Back Home),Monifah,['Monifah'],6nXzKd8oA6N1qgG1vMZUKe,0.639,0.495,5.0,-10.783,0.0,0.356,0.0738,0.0,0.0682,0.833,175.982,233867.0,4.0,20.0
91,1.0,Only Happy When It Rains,Only Happy When It Rains,Garbage,['Garbage'],1IsGA5ceSC4a5nxgAEYnQd,0.511,0.827,1.0,-4.55,0.0,0.0323,3.77e-05,0.00103,0.208,0.486,121.459,236533.0,4.0,20.0
68,0.4744318181818182,Ain't No Nigga/Dead Presidents,Ain't No Nigga,Jay-Z Featuring Foxxy Brown,"['JAY-Z', 'Foxy Brown']",7yoSYvQZOoFSIiycmLaZex,0.738,0.601,9.0,-9.46,1.0,0.331,0.411,0.0,0.116,0.66,98.65,242573.0,4.0,20.0
93,1.0,Sentimental,Sentimental,Deborah Cox,['Deborah Cox'],1W8dIZW0oC716qoaL9NwJH,0.773,0.79,5.0,-8.057,1.0,0.0782,0.193,0.0,0.0356,0.712,88.977,270333.0,4.0,20.0
81,0.8076923076923077,I Got Id/Long Road,I Got Id,Pearl Jam,['Pearl Jam'],454wC5PPsU0mPltiJqxDbz,0.133,0.822,7.0,-5.961,1.0,0.0721,0.0458,0.131,0.112,0.102,185.504,291893.0,4.0,20.0
96,1.0,1st Of Tha Month,1st of Tha Month,Bone Thugs-N-Harmony,['Bone Thugs-N-Harmony'],1dF5Y2dd7Wm4wZKvVjWBpr,0.729,0.581,5.0,-8.235,0.0,0.18,0.0777,3.81e-06,0.696,0.508,74.038,314680.0,4.0,20.0
96,1.0,Lady,Lady,D'Angelo,"[""D'Angelo""]",7AjfklMN4WpQYz5FkT4E66,0.815,0.364,8.0,-11.834,0.0,0.089,0.14,0.0255,0.121,0.723,84.898,346267.0,4.0,20.0
60,0.7352941176470589,"Not Gon' Cry (From ""Waiting To Exhale"")",Not Gon' Cry,Mary J. Blige,['Mary J. Blige'],2OA0iq9hGkvUcS5qA1ZJnU,0.758,0.424,2.0,-8.935,0.0,0.0468,0.664,0.0,0.095,0.455,110.087,294267.0,4.0,20.0
99,0.75,5 O'Clock,5 O'clock - Joe Quixx Remix,Nonchalant,"['Nonchalant', 'Joe Quixx']",2yDsxPcUmuneZBWRmVOqiV,0.731,0.76,10.0,-8.321,0.0,0.116,0.111,1.85e-06,0.0987,0.799,86.108,302640.0,4.0,20.0
83,0.6639492753623188,Feels So Good (Show Me Your Love),Feels So Good (Show Me Your Love) [In the Style of Lina Santiago] {Performance Track with Demonstration Vocals},Lina Santiago,['Done Again'],2sklW6ABpNwBB5cJZE5y6D,0.753,0.449,0.0,-13.336,0.0,0.0511,0.371,0.0,0.0926,0.742,128.132,256901.0,4.0,20.0
95,0.9666666666666668,Doin It,Doin' It,LL Cool J,['LL Cool J'],4WMBl2wiGUSGa5C7tfQEAo,0.801,0.55,10.0,-11.044,0.0,0.209,0.365,0.0234,0.117,0.609,94.994,293933.0,4.0,20.0
85,0.8200000000000001,"Tonight, Tonight","Tonight, Tonight - Remastered 2012",The Smashing Pumpkins,['The Smashing Pumpkins'],7bu0znpSbTks0O6I98ij0W,0.277,0.67,6.0,-9.381,1.0,0.0376,6.28e-05,0.751,0.237,0.217,148.342,254627.0,4.0,20.0
55,1.0,Fu-Gee-La,Fu-Gee-La,Fugees,"['Fugees', 'Ms. Lauryn Hill', 'Wyclef Jean', 'Pras']",1rJM37Dd4OcSJvzI84yCcP,0.681,0.505,1.0,-11.709,1.0,0.138,0.137,0.0,0.234,0.399,89.953,260067.0,4.0,20.0
75,0.7222222222222222,Danger,Danger - Original Mix,Blahzay Blahzay,['Blahzay Blahzay'],5hHdrN23SMuJkAsoyUcN24,0.723,0.739,0.0,-7.943,1.0,0.401,0.403,0.0,0.365,0.805,177.886,225267.0,4.0,20.0
47,1.0,Children,Children,Robert Miles,['Robert Miles'],4wtR6HB3XekEengMX17cpc,0.604,0.755,0.0,-10.761,1.0,0.0337,0.000298,0.817,0.0625,0.387,137.064,243267.0,4.0,20.0
98,1.0,Elevators (Me & You),Elevators (Me & You),OutKast,['Outkast'],2oLwDI8tZUOh6SmTMRRfKs,0.772,0.586,10.0,-10.434,0.0,0.301,0.0234,0.000722,0.0562,0.643,85.068,265200.0,4.0,20.0
69,1.0,Love U 4 Life,Love U 4 Life,Jodeci,['Jodeci'],02D9uD9WQb834Lb54xCvDS,0.606,0.648,0.0,-7.802,1.0,0.0466,0.349,0.0,0.639,0.646,59.041,290067.0,4.0,20.0
73,1.0,Blue,Blue,LeAnn Rimes,['LeAnn Rimes'],1g5EcKDECPxeI7kgkvcbxm,0.545,0.452,4.0,-8.604,1.0,0.0248,0.595,1.29e-06,0.161,0.297,91.294,169547.0,4.0,20.0
88,1.0,Glycerine,Glycerine,Bush,['Bush'],7wpYSigAhQeZp3cdsMQ3Af,0.437,0.337,5.0,-11.439,1.0,0.0326,0.0371,0.000946,0.0981,0.0784,114.239,266493.0,4.0,20.0
80,0.9222222222222224,I Will Remember You (Live),I Will Remember You,Sarah McLachlan,['Sarah McLachlan'],0HWP0zWAUviRgsXdqCCOSc,0.606,0.353,9.0,-11.484,1.0,0.0315,0.763,0.000578,0.0778,0.179,140.057,291400.0,4.0,20.0
92,0.7472826086956521,"Touch Myself (From ""Fled"")",Touch Myself - Remix,T-Boz,"['Richie Rich', 'T-Boz']",1qHj9v76opZtAIwKhLzFtr,0.851,0.523,5.0,-7.131,0.0,0.146,0.15,0.000953,0.169,0.814,88.886,250200.0,4.0,20.0
98,1.0,Until It Sleeps,Until It Sleeps,Metallica,['Metallica'],63aVbch5VRXtQnCITdeDTZ,0.562,0.919,8.0,-4.458,0.0,0.0293,0.000223,0.113,0.142,0.728,113.357,269573.0,4.0,20.0
39,0.7615384615384615,Get Money,Get Money,Junior M.A.F.I.A. Featuring The Notorious B.I.G.,['Junior M.A.F.I.A.'],53oWwSxPuyH2cjYKXH8fgO,0.736,0.828,11.0,-5.835,0.0,0.284,0.477,0.0,0.251,0.899,91.224,274938.0,4.0,20.0
95,1.0,I'd Lie For You (And That's The Truth),I'd Lie For You (And That's The Truth),Meat Loaf,['Meat Loaf'],1FeChgMIl4gmwtPMKCj9pV,0.409,0.626,2.0,-8.032,1.0,0.0363,0.556,0.0,0.415,0.305,170.949,400358.0,4.0,20.0
76,0.7687793427230047,"Natural One (From ""Kids"")","Natural One [In the Style of ""Folk Implosion""]",Folk Implosion,['Done Again'],7ihXfmqUDsqQOJQa54Ic3M,0.677,0.463,4.0,-10.743,1.0,0.0304,0.53,7.17e-06,0.0988,0.481,110.908,179006.0,4.0,20.0
77,1.0,You'll See,You'll See,Madonna,['Madonna'],0Fb8sdyNluLawg08N1zs48,0.602,0.545,4.0,-9.972,0.0,0.0311,0.479,0.000214,0.0975,0.235,89.786,281067.0,4.0,20.0
74,1.0,Beautiful Life,Beautiful Life,Ace Of Base,['Ace of Base'],74jTexO94dFGyXGyeu8krd,0.749,0.988,0.0,-5.266,0.0,0.0387,0.202,0.00631,0.17,0.749,135.015,221187.0,4.0,20.0
83,0.9166666666666669,"Why Does It Hurt So Bad (From ""Waiting To Exhale"")",Why Does It Hurt So Bad - from Waiting to Exhale - Original Soundtrack,Whitney Houston,['Whitney Houston'],7hbUoBUewDxW0Pceqxw3g2,0.625,0.422,10.0,-8.061,1.0,0.0238,0.139,0.0,0.209,0.259,76.862,278027.0,4.0,20.0
66,0.875,Bullet With Butterfly Wings,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,['The Smashing Pumpkins'],6GtX0jaNL8IjVQfrDBx81z,0.404,0.72,10.0,-9.18,0.0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467.0,4.0,20.0
85,1.0,Soon As I Get Home,Soon as I Get Home,Faith Evans,['Faith Evans'],6SkGfPa77E4giShVbk9N6R,0.652,0.498,11.0,-6.2,1.0,0.0413,0.519,0.0,0.149,0.336,120.141,324280.0,4.0,20.0
60,1.0,Tonite's Tha Night,Tonite's Tha Night,Kris Kross,['Kris Kross'],53Bg1jmAmZ2dv1XwKYjDqo,0.743,0.523,5.0,-5.456,0.0,0.103,0.0231,0.0309,0.0701,0.789,90.974,199293.0,4.0,20.0
77,0.8614457831325302,Woo-Hah!! Got You All In Check/Everything Remains Raw,Woo Hah!! Got You All In Check,Busta Rhymes,['Busta Rhymes'],08MBcGayj8RDa92k2GhCoi,0.842,0.831,1.0,-7.072,1.0,0.242,0.127,0.0,0.0881,0.814,92.053,271973.0,4.0,20.0
51,0.846938775510204,"All The Things (Your Man Won't Do) (From ""Don't Be A Menace..."")",All The Things (Your Man Won't Do),Joe,['Joe'],3UGNdLrhhsK0SY9gNqe8TT,0.573,0.679,3.0,-6.774,0.0,0.0423,0.247,0.0,0.321,0.648,66.215,380533.0,4.0,20.0
78,1.0,Do You Sleep?,Do You Sleep?,Lisa Loeb & Nine Stories,['Lisa Loeb & Nine Stories'],43RL5EuY4yHXDKIbvtHWJ7,0.643,0.671,1.0,-7.158,0.0,0.0296,0.0383,4.65e-05,0.0496,0.26,90.396,233493.0,4.0,20.0
60,0.8859649122807017,Why I Love You So Much/Ain't Nobody,Why I Love You So Much,Monica,['Monica'],7EKvTUo567BRNzZ37clvlf,0.721,0.398,11.0,-8.932,0.0,0.0449,0.0158,3.54e-05,0.0586,0.578,151.823,270267.0,4.0,20.0
61,0.5169561621174524,Down Low (Nobody Has To Know),Down Low (Nobody Has to Know) (feat. Ronald Isley & Ernie Isley),R. Kelly Featuring Ronald Isley,"['R. Kelly', 'Ronald Isley', 'Ernie Isley']",6zA2SEJJoiNByVMlQ4vgtH,0.603,0.417,10.0,-9.408,0.0,0.0273,0.282,0.000183,0.0651,0.172,107.72,288507.0,4.0,20.0
54,1.0,"I Like It, I Love It","I Like It, I Love It",Tim McGraw,['Tim McGraw'],3IvcWWehbBcBR4YZxlGM9R,0.643,0.961,0.0,-5.298,1.0,0.0315,0.0196,0.0,0.948,0.96,124.027,205707.0,4.0,20.0
79,1.0,Ready To Go,Ready to Go,Republica,['Republica'],5Qt8U8Suu7MFH1VcJr17Td,0.559,0.953,2.0,-4.657,1.0,0.0568,0.000283,0.188,0.187,0.236,130.053,301067.0,4.0,20.0
87,1.0,Stupid Girl,Stupid Girl,Garbage,['Garbage'],3fNf71Ktya4CYMqGM6eRud,0.634,0.756,1.0,-4.81,0.0,0.0332,0.00251,0.000441,0.0427,0.661,119.948,258533.0,4.0,20.0
96,0.7553191489361701,Old Man & Me (When I Get To Heaven),Old Man & Me,Hootie & The Blowfish,['Hootie & The Blowfish'],6gjpBCqMvSuLp0uo6Zx447,0.405,0.804,4.0,-5.685,1.0,0.0334,0.034,0.0,0.118,0.685,99.629,267587.0,4.0,20.0
56,0.7745098039215687,"Closer To Free (From ""Party Of Five"")",Closer to Free,BoDeans,['Bodeans'],0xw22cJECqEQ8RlH0H4sHr,0.497,0.943,7.0,-4.792,1.0,0.0412,0.000627,0.000698,0.731,0.702,98.155,188600.0,4.0,20.0
