Unnamed: 0,match,billboard_track,spotify_track,billboard_artist,spotify_artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,weeks
72,1.0,Like I Would,LIKE I WOULD,Zayn,['ZAYN'],1zWMf9bVyhY5W3ZORbjNWt,0.565,0.832,10.0,-5.732,0.0,0.114,0.0247,0.0,0.26,0.233,112.827,192133.0,4.0,3.0
74,0.6428571428571428,MAMA,MAMA,6ix9ine Featuring Nicki Minaj & Kanye West,"['6ix9ine', 'Nicki Minaj', 'Kanye West']",5FlmoOiXokZHJvESrFbsyg,0.761,0.672,1.0,-5.887,1.0,0.212,0.0893,9.77e-06,0.14,0.437,160.077,192405.0,3.0,3.0
77,0.648936170212766,WAKA,WAKA,6ix9ine Featuring A Boogie Wit da Hoodie,"['6ix9ine', 'A Boogie Wit da Hoodie']",057sdYirt745dVbe48m7Hl,0.772,0.812,0.0,-3.995,0.0,0.153,0.0834,0.0,0.115,0.655,97.407,128769.0,4.0,3.0
28,1.0,Legends,Legends,Juice WRLD,['Juice WRLD'],1Knctxx9vGZxpZfF66BIEa,0.594,0.798,4.0,-5.244,1.0,0.0844,0.115,0.0,0.143,0.381,142.049,191840.0,4.0,3.0
90,0.7121212121212122,TIC TOC,TIC TOC,6ix9ine Featuring Lil Baby,"['6ix9ine', 'Lil Baby']",2UbGTULrgk641ZzV4vWfXK,0.82,0.691,6.0,-6.646,0.0,0.0723,0.0115,0.0,0.344,0.683,142.027,135739.0,4.0,3.0
82,1.0,Hail To The King,Hail to the King,Avenged Sevenfold,['Avenged Sevenfold'],5anCkDvJ17aznvK5TED5uo,0.58,0.916,3.0,-4.358,0.0,0.0387,0.000297,0.0259,0.126,0.683,118.004,305907.0,4.0,3.0
83,1.0,If The Boot Fits,If the Boot Fits,Granger Smith,['Granger Smith'],1LZNdHSaGjV2S9q8BrZwnh,0.528,0.928,3.0,-5.743,1.0,0.0456,0.0252,2.88e-06,0.0467,0.885,162.069,170093.0,4.0,3.0
96,0.4702380952380952,Some Kind Of Drug,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy Featuring Marc E. Bassy,"['G-Eazy', 'Marc E. Bassy']",1Bqxj0aH5KewYHKUg1IdrF,0.634,0.525,0.0,-8.968,1.0,0.47,0.0705,0.0,0.0729,0.49,130.271,222467.0,4.0,3.0
79,0.7909090909090909,Loco,Loco,Enrique Iglesias Featuring Romeo Santos,"['Enrique Iglesias', 'Romeo Santos']",6yjsa6c8nSGQqXF12vFSpp,0.756,0.863,7.0,-3.39,1.0,0.028,0.404,0.0,0.112,0.915,132.987,213147.0,4.0,3.0
69,0.7307692307692308,Guts Over Fear,Guts Over Fear,Eminem Featuring Sia,"['Eminem', 'Sia']",0VZs2OQq4axr8GFRdC9nyD,0.655,0.859,10.0,-4.277,0.0,0.221,0.328,0.0,0.248,0.525,140.049,300387.0,4.0,3.0
98,0.5285714285714286,Cuban Links,Cuban Links (feat. Kevin Gates),Rod Wave & Kevin Gates,"['Rod Wave', 'Kevin Gates']",1upQoQBckBvpwN4lewptFd,0.694,0.652,5.0,-8.751,1.0,0.296,0.248,0.0,0.0293,0.759,87.966,192183.0,4.0,3.0
60,1.0,Wu-Tang Forever,Wu-Tang Forever,Drake,['Drake'],5LAKjqbB5uurPpxFEicd9S,0.836,0.427,8.0,-8.516,0.0,0.27,0.0474,0.0,0.101,0.368,99.912,217680.0,4.0,3.0
92,0.7790697674418605,Show Yourself,Show Yourself,Idina Menzel & Evan Rachel Wood,"['Idina Menzel', 'Evan Rachel Wood']",50WeOnXhM1H7AZEeIDoWfZ,0.321,0.429,6.0,-7.073,1.0,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907.0,4.0,3.0
96,0.6944444444444444,Something New,Something New,Zendaya Featuring Chris Brown,"['Zendaya', 'Chris Brown']",1z15fhSgN6U2k4gqA1Zu4j,0.469,0.773,0.0,-4.741,1.0,0.196,0.104,0.0,0.0753,0.308,204.103,212907.0,4.0,3.0
77,0.7105263157894737,6 Kiss,6 Kiss,Trippie Redd Featuring Juice WRLD & YNW Melly,"['Trippie Redd', 'Juice WRLD', 'YNW Melly']",7tgjDlQsMR8RvkdlNCJA58,0.687,0.449,2.0,-10.061,1.0,0.154,0.109,0.0,0.282,0.229,142.048,199437.0,4.0,3.0
71,0.7666666666666666,1400 / 999 Freestyle,1400 / 999 Freestyle,Trippie Redd Featuring Juice WRLD,"['Trippie Redd', 'Juice WRLD']",75lcPkAkUsKWHGBlGM476R,0.825,0.572,6.0,-6.067,0.0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954.0,4.0,3.0
85,1.0,Bloody Valentine,bloody valentine,Machine Gun Kelly,['Machine Gun Kelly'],6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,2.0,-4.212,1.0,0.0766,0.00021,0.0,0.148,0.506,160.057,205159.0,4.0,3.0
89,0.5298701298701298,New Level,New Level (feat. Future),A$AP Ferg Featuring Future,"['A$AP Ferg', 'Future']",11BIoKDpTJHX5mZt6p566h,0.526,0.655,1.0,-4.208,0.0,0.326,0.0566,0.0,0.116,0.156,121.127,267212.0,4.0,3.0
96,1.0,Beibs In The Trap,beibs in the trap,Travis Scott,['Travis Scott'],0ESJlaM8CE1jRWaNtwSNj8,0.743,0.571,7.0,-6.054,0.0,0.145,0.24,0.0,0.291,0.495,119.054,213863.0,4.0,3.0
90,1.0,Break The Rules,Break the Rules,Charli XCX,['Charli XCX'],0A5qqtFMG1qrNQEcjvr1A2,0.676,0.926,0.0,-2.244,0.0,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908.0,4.0,3.0
61,0.6939799331103679,Stuck In A Dream,Stuck In A Dream (feat. Gunna),Lil Mosey x Gunna,"['Lil Mosey', 'Gunna']",7iHHxY2NLlJRAmlAmC4ahQ,0.748,0.648,10.0,-6.445,0.0,0.0816,0.484,0.0,0.126,0.726,139.952,123560.0,4.0,3.0
86,0.9838709677419356,Look At Her Now.,Look At Her Now,Selena Gomez,['Selena Gomez'],7eOkHIcaoUhngxxypM5Ajr,0.753,0.564,10.0,-7.908,0.0,0.252,0.114,0.0273,0.359,0.55,77.342,162596.0,5.0,3.0
